time,x,y,v_x,v_y,total_energy
31320000.0,149314687190.92593,-9241307891.107294,1838.287696964458,29743.16756718447,-442786829.31369656
31536000.0,149573635687.8318,-2810222243.17072,559.0127629301342,29794.749408713436,-442786829.39156985
31752000.0,149556105971.97943,3626057930.765414,-721.2997799877223,29791.2575313043,-442786829.469567
31968000.0,149262130580.9628,10055635557.705585,-2000.2734878778022,29732.698470152765,-442786829.5476855
32184000.0,148692255170.54312,16466626108.706224,-3275.5344636568625,29619.18181968411,-442786829.62592286
32400000.0,147847537476.69632,22847179840.07089,-4544.715872418034,29450.920018399374,-442786829.70427674
32616000.0,146729545303.76456,29185503966.26187,-5805.462442072164,29228.227931895675,-442786829.7827438
32832000.0,145340353542.90063,35469884721.02953,-7055.434939920337,28951.52223502405,-442786829.86132085
33048000.0,143682540227.00967,41688709263.5188,-8292.314615861324,28621.320594611032,-442786829.94000477
33264000.0,141759181630.39087,47830487386.46987,-9513.807603028486,28238.24065462789,-442786830.0187919
33480000.0,139573846423.25858,53883872984.086044,-10717.649266766184,27802.998826143008,-442786830.0976784
33696000.0,137130588893.27077,59837685237.69396,-11901.608492995592,27316.408884836284,-442786830.1766603
33912000.0,134433941248.10892,65680929477.969025,-13063.491907183272,26779.38037928862,-442786830.25573343
34128000.0,131488905015.03131,71402817683.23859,-14201.14801531225,26192.916853682742,-442786830.33489347
34344000.0,128300941555.15771,76992788574.20558,-15312.471258463902,25558.113888962806,-442786830.4141357
34560000.0,124875961712.03111,82440527266.35277,-16395.405972848686,24876.156966897866,-442786830.4934558
34776000.0,121220314615.73886,87735984442.2895,-17447.950247373792,24148.319161877283,-442786830.57284874
34992000.0,117340775665.55557,92869395007.38571,-18468.159671104964,23375.95866563332,-442786830.6523097
35208000.0,113244533715.69041,97831296193.19815,-19454.150963267013,22560.51615043661,-442786830.73183376
35424000.0,108939177490.27762,102612545074.4282,-20404.105478731635,21703.511976642632,-442786830.81141543
35640000.0,104432681255.23775,107204335466.45413,-21316.27258226094,20806.54325078128,-442786830.8910497
35856000.0,99733389776.05573,111598214171.85062,-22188.972885109073,19871.280740676077,-442786830.9707308
36072000.0,94850002591.86589,115786096545.73943,-23020.601337931483,18899.46565435385,-442786831.0504536
36288000.0,89791557637.50311,119760281351.30313,-23809.630174309947,17892.906289759525,-442786831.13021255
36504000.0,84567414246.36836,123513464878.3344,-24554.611699570512,16853.47456252309,-442786831.2100019
36720000.0,79187235568.06654,127038754299.28215,-25254.180919949205,15783.102419237048,-442786831.28981614
36936000.0,73660970435.80084,130329680238.88744,-25907.058007545642,14683.778143891868,-442786831.3696494
37152000.0,67998834719.450775,133380208535.17252,-26512.050596895926,13557.542565284488,-442786831.4494963
37368000.0,62211292201.11874,136184751171.25046,-27068.055909392144,12406.485173360388,-442786831.5293507
37584000.0,56309035010.70172,138738176359.15616,-27574.062702174986,11232.740152573371,-442786831.60920715
37800000.0,50302963659.730286,141035817758.65683,-28029.15303852722,10038.482340448987,-442786831.68905985
38016000.0,44204166712.31541,143073482815.77777,-28432.50387719748,8825.923119617828,-442786831.76890296
38232000.0,38023900132.55574,144847460207.5707,-28783.38847848504,7597.306251644015,-442786831.8487309
38448000.0,31773566348.18332,146354526381.45575,-29081.17762531554,6354.903661012347,-442786831.928538
38664000.0,25464693070.565025,147591951179.2758,-29325.34065793383,5101.011177655527,-442786832.0083188
38880000.0,19108911911.43162,148557502538.01355,-29515.446321232295,3837.9442464008853,-442786832.0880676
39096000.0,12717936836.876226,149249450260.92896,-29651.163424119848,2568.033611694884,-442786832.16777897
39312000.0,6303542499.25134,149666568854.67618,-29732.261310717484,1293.6209859240007,-442786832.2474473
39528000.0,-122457512.40067387,149808139429.7505,-29758.61014353988,17.054709593104235,-442786832.327068
39744000.0,-6548232462.822837,149673950663.39197,-29730.180999188116,-1259.3145884521257,-442786832.4066353
39960000.0,-12961956261.515846,149264298825.83133,-29647.045777435327,-2533.1383226629187,-442786832.4861439
40176000.0,-19351829214.02688,148579986872.50156,-29509.376924934637,-3802.0742662956427,-442786832.5655891
40392000.0,-25706099693.676514,147622322606.55078,-29317.446975115843,-5063.790842921564,-442786832.6449665
40608000.0,-32013085694.219276,146393115917.67868,-29071.627906164045,-6315.971386203479,-442786832.72427094
40824000.0,-38261196224.37639,144894675104.97232,-28772.390319288887,-7556.3183603515645,-442786832.80349743
41040000.0,-44438952505.68956,143129802293.0404,-28420.302439797128,-8782.557533829662,-442786832.8826424
41256000.0,-50535008935.71912,141101787952.33093,-28016.02894377337,-9992.44209905291,-442786832.961701
41472000.0,-56538173779.24602,138814404536.0657,-27560.32961345383,-11183.756730997404,-442786833.04066944
41688000.0,-62437429550.832886,136271899247.73479,-27054.05782464582,-12354.321577831364,-442786833.119544
41904000.0,-68221953052.8511,133478985954.56047,-26498.158869801046,-13501.99617687436,-442786833.19832045
42120000.0,-73881135033.88678,130440836263.76454,-25893.66812059358,-14624.683289395467,-442786833.27699554
42336000.0,-79404599433.29552,127163069779.85149,-25241.709034084073,-15720.332647972245,-442786833.3555658
42552000.0,-84782222178.58093,123651743562.4532,-24543.491006769713,-16786.944610348935,-442786833.434028
42768000.0,-90004149503.22337,119913340805.56602,-23800.307081025392,-17822.57371395392,-442786833.5123794
42984000.0,-95060815753.5795,115954758760.24811,-23013.53150863531,-18825.332125462246,-442786833.59061724
43200000.0,-99942960654.5082,111783295924.0332,-22184.61717629618,-19793.392980018278,-442786833.6687386
43416000.0,-104641646004.45122,107406638521.45494,-21315.092898143466,-20724.993604965737,-442786833.74674153
43632000.0,-109148271771.8057,102832846301.16333,-20406.560580511275,-21618.438623166796,-442786833.8246239
43848000.0,-113454591565.56694,98070337676.15236,-19460.69226428426,-22472.102931228022,-442786833.9023836
44064000.0,-117552727454.39268,93127874234.603,-18479.227050337595,-23284.43454818832,-442786833.9800191
44280000.0,-121435184109.44093,88014544649.78044,-17463.967913688,-24053.957330462068,-442786834.05752903
44496000.0,-125094862247.56079,82739748018.3075,-16416.778412096093,-24779.273549069047,-442786834.1349119
44712000.0,-128525071352.66762,77313176656.96704,-15339.579294968164,-25459.066325421183,-442786834.21216697
44928000.0,-131719541654.4077,71744798388.967,-14234.345018504097,-26092.101922174155,-442786834.28929335
45144000.0,-134672435344.512,66044838351.32923,-13103.100173128223,-26677.231885889338,-442786834.3662904
45360000.0,-137378357012.55147,60223760355.74185,-11947.91582932164,-27213.395038488306,-442786834.4431581
45576000.0,-139832363284.13638,54292247835.840164,-10770.905808048457,-27699.619314717736,-442786834.51989615
45792000.0,-142029971645.9465,48261184414.457466,-9574.222882034832,-28135.023443077203,-442786834.59650487
46008000.0,-143967168443.33777,42141634124.91188,-8360.054914218998,-28518.81846789583,-442786834.6729844
46224000.0,-145640416037.64175,35944821320.86994,-7130.62093974305,-28850.309110476002,-442786834.7493355
46440000.0,-147046659111.65488,29682110309.75257,-5888.167197903437,-29128.894967453394,-442786834.82555884
46656000.0,-148183330113.20538,23364984745.023857,-4634.963120517105,-29354.071544752573,-442786834.9016558
46872000.0,-149048353828.08414,17005026813.028442,-3373.297283194508,-29525.43112574617,-442786834.97762746
47088000.0,-149640151075.03107,10613896250.319359,-2105.473326039273,-29642.66347245351,-442786835.0534753
47304000.0,-149957641516.8794,4203309227.6450806,-833.8058503175971,-29705.556358841568,-442786835.12920123
47520000.0,-150000245583.37564,-2214982863.0574503,439.38370234151375,-29713.995935517323,-442786835.2048066
47736000.0,-149767885502.6118,-8629214682.187935,1711.771181641024,-29667.966925326324,-442786835.2802942
47952000.0,-149260985439.42712,-15027628239.96956,2981.033864623487,-29567.55264959753,-442786835.35566604
48168000.0,-148480470740.5593,-21398494181.309364,4244.85458940612,-29412.934884999526,-442786835.4309248
48384000.0,-147427766287.74664,-27730133021.460663,5500.925880059653,-29204.393551198365,-442786835.5060731
48600000.0,-146104793961.40524,-34010936295.98149,6746.954056053788,-28942.30622973234,-442786835.5811139
48816000.0,-144513969218.92365,-40229387588.5971,7980.66331970359,-28627.14751474467,-442786835.65605056
49032000.0,-142658196793.03458,-46374083400.737335,9199.7998150676,-28259.488196441012,-442786835.7308861
49248000.0,-140540865517.13574,-52433753826.73153,10402.135651770088,-27839.994278365586,-442786835.80562425
49464000.0,-138165842285.8385,-58397282998.904305,11585.472887246808,-27369.42582981709,-442786835.88026863
49680000.0,-135537465160.42415,-64253729267.125725,12747.64746094607,-26848.63567495426,-442786835.9548228
49896000.0,-132660535630.28082,-69992345077.72882,13886.533074055136,-26278.567920370388,-442786836.029291
50112000.0,-129540310042.7778,-75602596517.11667,15000.045008366225,-25660.25632314688,-442786836.1036774
50328000.0,-126182490215.4085,-81074182485.84048,16086.14387794689,-24994.82250162782,-442786836.1779861
50544000.0,-122593213245.39519,-86397053469.43951,17142.839307336802,-24283.473991390558,-442786836.25222164
50760000.0,-118779040533.29845,-91561429872.89354,18168.193530057128,-23527.502149121683,-442786836.3263886
50976000.0,-114746946038.50821,-96557819886.1492,19160.3249012902,-22728.27990734302,-442786836.40049154
51192000.0,-110504303785.81207,-101377036848.84317,20117.411318666575,-21887.259383168766,-442786836.4745354
51408000.0,-106058874643.53671,-106010216083.0577,21037.69354518382,-21005.969344512014,-442786836.54852515
51624000.0,-101418792395.03868,-110448831163.7083,21919.47842837757,-20086.012537396917,-442786836.62246543
51840000.0,-96592549126.5797,-114684709596.97856,22761.14200997005,-19129.06287827096,-442786836.6963617
52056000.0,-91588979955.8569,-118710047878.08432,23561.132520335763,-18136.8625154503,-442786836.77021897
52272000.0,-86417247126.66776,-122517425900.56763,24317.973252247866,-17111.21876406933,-442786836.84404266
52488000.0,-81086823496.37076,-126099820690.29099,25030.265308503105,-16054.00091914327,-442786836.9178383
52704000.0,-75607475443.95502,-129450619438.32326,25696.690218167703,-14967.13695158904,-442786836.9916105
52920000.0,-69989245227.65018,-132563631807.98074,26316.012416342302,-13852.610092284829,-442786837.0653656
53136000.0,-64242432822.09287,-135433101492.40938,26887.0815825108,-12712.45530948157,-442786837.13910836
53352000.0,-58377577266.11259,-138053717000.26678,27408.834832716184,-11548.755685109847,-442786837.212845
53568000.0,-52405437553.20696,-140420621648.2846,27880.298760996655,-10363.638695752687,-442786837.28658026
53784000.0,-46336973097.74156,-142529422740.7623,28300.59132571732,-9159.272404277604,-442786837.36032015
54000000.0,-40183323810.828804,-144376199917.3618,28668.923576647147,-7937.8615683395665,-442786837.4340703
54216000.0,-33955789820.713036,-145957512651.93723,28984.601218857428,-6701.643672179223,-442786837.5078361
54432000.0,-27665810873.310677,-147270406886.54398,29247.02600975714,-5452.884888347339,-442786837.5816229
54648000.0,-21324945449.323257,-148312420786.2251,29455.696985832055,-4193.875976185696,-442786837.6554365
54864000.0,-14944849635.054516,-149081589601.6697,29610.211515918418,-2926.9281240862447,-442786837.72928226
55080000.0,-8537255784.717539,-149576449628.3743,29710.26617811828,-1654.3687427328996,-442786837.8031654
55296000.0,-2113951012.6119938,-149796041252.51276,29755.657457752,-378.53721670332857,-442786837.87709117
55512000.0,4313244445.918243,-149739911075.3325,29746.282264043788,898.2193780296313,-442786837.9510655
55728000.0,10732498965.372541,-149408113109.53894,29682.138263548128,2173.550583006486,-442786838.025093
55944000.0,17131991313.055908,-148801209042.80707,29563.324028648214,3445.106884770751,-442786838.09917873
56160000.0,23499932444.021606,-147920267565.2629,29390.03899979152,4710.544052986014,-442786838.17332816
56376000.0,29824587267.647972,-146766862759.5093,29162.58326047194,5967.527481115865,-442786838.2475458
56592000.0,36094296345.32745,-145343071553.52142,28881.357124321938,7213.736521506562,-442786838.3218366
56808000.0,42297497478.6475,-143651470238.50998,28546.860534041036,8446.868806632629,-442786838.39620537
57024000.0,48422747147.423706,-141695130055.6367,28159.69227225823,9664.644548202727,-442786838.47065634
57240000.0,54458741757.00755,-139477611857.26486,27720.548984804445,10864.810805777874,-442786838.5451943
57456000.0,60394338654.43523,-137002959850.23486,27230.22401725622,12045.145716527088,-442786838.61982334
57672000.0,66218576873.212364,-134275694430.46394,26689.606066002463,13203.462677737589,-442786838.69454706
57888000.0,71920697566.8423,-131300804119.98012,26099.67764548115,14337.614473708367,-442786838.7693701
58104000.0,77490164091.6043,-128083736619.30452,25461.513373631344,15445.497338687757,-442786838.8442957
58320000.0,82916681699.57323,-124630388989.89304,24776.278078006602,16525.05494756825,-442786838.91932756
58536000.0,88190216803.44386,-120947096983.12991,24045.22472539765,17574.282326125398,-442786838.994469
58752000.0,93301015775.38148,-117040623534.13078,23269.69217821355,18591.229672682864,-442786839.0697234
58968000.0,98239623242.86566,-112918146440.35323,22451.102781270736,19574.006083202403,-442786839.1450937
59184000.0,102996899845.32506,-108587245246.72705,21590.9597830362,20520.78317193635,-442786839.22058225
59400000.0,107564039416.27794,-104055887360.69766,20690.844595764134,21429.798579940805,-442786839.2961916
59616000.0,111932585556.69357,-99332413422.2201,19752.413899352498,22299.359363930285,-442786839.37192434
59832000.0,116094447566.37373,-94425521955.34401,18777.39659412621,23127.84525815896,-442786839.4477823
60048000.0,120041915701.31812,-89344253329.58551,17767.590608125545,23913.711802239603,-442786839.5237675
60264000.0,123767675726.2822,-84097973060.78699,16724.859564840284,24655.493328058517,-442786839.59988135
60480000.0,127264822733.05693,-78696354482.6152,15651.129317680967,25351.80579921271,-442786839.67612535
60696000.0,130526874196.39551,-73149360821.23686,14548.384357816856,26001.349496683924,-442786839.75250053
60912000.0,133547782240.97987,-67467226707.03595,13418.664102334538,26602.91154477206,-442786839.8290078
61128000.0,136321945094.355,-61660439158.49304,12264.059069980136,27155.36827163735,-442786839.9056475
61344000.0,138844217702.36014,-55739718074.5305,11086.706952040786,27657.68739914562,-442786839.9824204
