time,x,y,v_x,v_y,total_energy
34128000.0,131487972920.9264,71404251101.87254,-14201.46380822516,26192.76179680122,-442787207.3931747
34560000.0,124874897820.54712,82441882661.67682,-16395.711525707877,24875.97383491163,-442787212.4267183
34992000.0,117339585318.89914,92870660625.95299,-18468.452656765243,23375.748133978857,-442787217.4631991
35424000.0,108937867003.62549,102613709524.86937,-20404.383618173266,21703.27488417851,-442787222.5017386
35856000.0,99731966412.57317,111599266492.42001,-22189.23395319241,19871.018085544536,-442787227.54144394
36288000.0,89790029581.18945,119761211075.63063,-23809.872005109923,17892.619226367748,-442787232.5814154
36720000.0,79185611894.54526,127039551520.84686,-25254.401412061874,15782.7922563953,-442787237.6207519
37152000.0,67997125364.64924,133380863971.014,-26512.247719108873,13557.21076545184,-442787242.65856004
37584000.0,56307250737.19725,138738681413.30005,-27574.234499876216,11232.388332076887,-442787247.6939599
38016000.0,44202319072.96613,143073829642.7785,-28432.64847986429,8825.5530496309,-442787252.7260921
38448000.0,31771667646.522293,146354707950.3512,-29081.293255376757,6354.517269005068,-442787257.7541243
38880000.0,19106975158.1859,148557512696.84866,-29515.531304535834,3837.543617712666,-442787262.777258
39312000.0,6301581364.260416,149666402395.59067,-29732.314088762552,1293.2083650582122,-442787267.7947331
39744000.0,-6550203704.069075,149673603388.08566,-29730.200143199854,-1259.7367972479933,-442787272.8058354
40176000.0,-19353795740.027634,148579455657.69684,-29509.361151771274,-3802.5034996215845,-442787277.80989945
40608000.0,-32015032204.05531,146392398780.00012,-29071.576095955625,-6316.404923732068,-442787282.8063148
41040000.0,-44440863293.28286,143128898452.53326,-28420.213655123407,-8782.992502614039,-442787287.7945303
41472000.0,-56540032815.90064,138813314477.3857,-27560.2031197801,-11184.190112282724,-442787292.77405626
41904000.0,-68223744078.55114,133477711484.69371,-26497.994156807184,-13502.424815788503,-442787297.74446905
42336000.0,-79406306057.06377,127161614081.07146,-25241.50583744674,-15720.753266412052,-442787302.7054135
42768000.0,-90005755312.64124,119911708482.21324,-23800.06540414854,-17822.98292691054,-442787307.65660375
43200000.0,-99944449334.26913,111781493041.613,-22184.337311432853,-19793.78731550127,-442787312.59782654
43632000.0,-109149627230.92609,102830880416.2075,-20406.24312868205,-21618.814545793655,-442787317.52894133
44064000.0,-117553933961.44301,93125754413.73163,-18478.872939429053,-23284.788486406786,-442787322.4498809
44496000.0,-125095904573.01305,82737484844.96236,-16416.38891251764,-24779.601925876388,-442787327.3606511
44928000.0,-131720405218.92883,71742403956.3674,-14233.921755793383,-26092.401189093605,-442787332.26133096
45360000.0,-137379028039.81575,60221248244.73845,-11947.460793118093,-27213.661712460547,-442787337.15207183
45792000.0,-142030437318.29892,48258569655.12683,-9573.738430886735,-28135.25414582738,-442787342.0330945
46224000.0,-145640664652.7267,35942120336.901245,-7130.109801275386,-28850.50060982654,-442787346.9046895
46656000.0,-148183351239.48727,23362215280.194,-4634.428386563713,-29354.220797271722,-442787351.767213
47088000.0,-149639935703.98108,10611077276.630386,-2104.918442432008,-29642.767666761403,-442787356.621085
47520000.0,-149999786275.98798,-2217831255.70096,439.9549515339045,-29714.05253551711,-442787361.4667864
47952000.0,-149260276464.66147,-15030484972.341497,2981.61737850555,-29567.559436860727,-442787366.3048547
48384000.0,-147426803750.47592,-27732976171.314095,5501.517267952736,-29204.348665712012,-442787371.13588065
48816000.0,-144512751174.99854,-40232194553.803635,7981.25793368911,-28627.04949322408,-442787375.9605055
49248000.0,-140539392073.26035,-52436501504.038025,10402.728624480684,-27839.84208935096,-442787380.77941376
49680000.0,-135535738556.67154,-64256394244.97702,12748.233748236824,-26848.42874994188,-442787385.5933318
50112000.0,-129538334715.75732,-75605155280.68098,15000.619436387338,-25659.99458305588,-442787390.4030204
50544000.0,-122590995870.31215,-86399482615.6864,17143.396623426193,-24283.157867733233,-442787395.2092712
50976000.0,-114744495548.62857,-96560096346.57555,19160.85982801208,-22727.910357549015,-442787400.0129006
51408000.0,-106056202225.87778,-106012317351.44159,21038.200836759574,-21005.547860952895,-442787404.8147447
51840000.0,-96589668192.98761,-114686613959.36938,22761.616510282995,-19128.59149063943,-442787409.61565346
52272000.0,-86414173259.80708,-122519112664.59769,24318.409953555107,-17110.700034884416,-442787414.416485
52704000.0,-75604226318.11655,-129452069158.85573,25697.08431962199,-14966.57396472226,-442787419.2181001
53136000.0,-64239028099.116196,-135434296190.52089,26887.428547583713,-12711.85165172653,-442787424.02135515
53568000.0,-52401898754.205025,-140421545020.61996,27880.59437290213,-10362.998431588909,-442787428.8270976
54000000.0,-40179674164.78479,-144376837532.99203,28669.1639908913,-7937.189208167421,-442787433.63615954
54432000.0,-27662075143.985107,-147270746368.6072,29247.207802986046,-5452.185350591883,-442787438.4493516
54864000.0,-14941053927.98376,-149081620791.27136,29610.33173029893,-2926.206691680566,-442787443.2674561
55296000.0,-2110122564.2918568,-149795756352.60715,29755.713640200483,-377.7994885639696,-442787448.09122413
55728000.0,10736332013.749983,-149407506806.7994,29682.12849921613,2174.298744810825,-442787452.921367
56160000.0,23503741285.678795,-147919337128.2685,29389.961939323766,4711.296579598071,-442787457.7585524
56592000.0,36098051757.07799,-145341816905.93643,28881.21200451788,7214.48719634607,-442787462.6033986
57024000.0,48426419746.00207,-141693553823.42804,28159.47892989086,9665.387067866173,-442787467.4564706
57456000.0,60397899156.990005,-137001067382.35243,27229.942895927914,12045.873752635867,-442787472.3182739
57888000.0,71924117052.58101,-131298603482.3088,26099.329795522717,14338.321734821124,-442787477.1892521
58320000.0,82919931869.57889,-124627890932.66403,24775.865149549176,16525.735240294234,-442787482.06978124
58752000.0,93304069207.70554,-117037841433.34438,23269.216407680593,18591.876961172686,-442787486.9601694
59184000.0,102999730242.5944,-108584195020.48332,21590.42397341132,20521.391634983454,-442787491.8606497
59616000.0,111935167983.64746,-99329113423.16965,19751.821394675826,22299.92344898879,-442787496.7713825
60048000.0,120044226809.90707,-89340724214.99329,17766.94526275417,23914.226275749665,-442787501.69245017
60480000.0,127266840972.98544,-78692619063.77213,15650.435460916047,25352.265792720696,-442787506.6238577
60912000.0,133549488053.8484,-67463309779.95096,13417.926499067224,26603.31259643647,-442787511.5655322
61344000.0,138845593697.85394,-55735646233.98747,11085.93076010052,27658.025490327902,-442787516.5173225
61776000.0,143115884327.27417,-43596200551.06139,8671.714566326395,28508.524203853904,-442787521.4790001
62208000.0,146328684939.37115,-31134622293.423943,6193.168048939111,29148.450888697986,-442787526.450261
62640000.0,148460159537.18567,-18442969602.774612,3668.6698687348958,29573.01983431594,-442787531.4307267
63072000.0,149494492205.267,-5615021493.788151,1116.9478911401657,29779.054949002682,-442787536.419949
63504000.0,149424007328.90784,7254423337.584097,-1443.063037908587,29765.01466258818,-442787541.4174107
63936000.0,148249227957.97812,20070255703.463554,-3992.365037321262,29531.00402145415,-442787546.42253184
64368000.0,145978871829.81293,32737767549.74744,-6512.041660827823,29078.77386426214,-442787551.43467265
64800000.0,142629785084.25412,45163360434.37968,-8983.401689236394,28411.70708600589,-442787556.4531398
65232000.0,138226814222.22876,57255245303.45524,-11388.121050024054,27534.792117119257,-442787561.477191
65664000.0,132802617371.53372,68924128090.61865,-13708.381689653555,26454.58386175961,-442787566.50604117
66096000.0,126397416424.25291,80083875795.46385,-15927.00625695931,25179.15245345934,-442787571.5388689
66528000.0,119058692094.13399,90652157875.17862,-18027.587500923706,23718.020295583425,-442787576.5748231
66960000.0,110840824404.2605,100551058008.10876,-19994.611342390665,22082.087957044154,-442787581.6130295
67392000.0,101804681550.81506,109707651555.27403,-21813.57264577603,20283.54958923905,-442787586.6525973
67824000.0,92017160493.4324,118054544352.66545,-23471.082792517333,18335.798617089582,-442787591.6926281
68256000.0,81550682992.88968,125530368809.46921,-24954.96824161599,16253.32453444553,-442787596.73222023
68688000.0,70482651149.53827,132080233660.91823,-26254.359352825893,14051.601701258007,-442787601.77047783
69120000.0,58894866788.39751,137656124124.72076,-27359.76884343666,11746.971096295594,-442787606.80651796
69552000.0,46872919287.272385,142217249632.23148,-28263.15934876293,9356.516024473141,-442787611.839476
69984000.0,34505546651.30076,145730336744.89926,-28957.99965796631,6897.932811978522,-442787616.8685133
70416000.0,21883974800.266792,148169865318.23145,-29439.309299324592,4389.397545412762,-442787621.8928229
70848000.0,9101240153.700598,149518246434.8207,-29703.691251212203,1849.429923381394,-442787626.9116363
71280000.0,-3748499326.3665714,149765941090.31152,-29749.352655647974,-703.2447091668269,-442787631.9242286
71712000.0,-16570659443.19115,148911519077.17896,-29576.11350919699,-3249.8340814752723,-442787636.9299234
72144000.0,-29270926241.47236,146961657966.78522,-29185.403400310253,-5771.61742699515,-442787641.92809814
72576000.0,-41755948519.11798,143931082536.6164,-28580.246452020754,-8250.082602736798,-442787646.91818756
73008000.0,-53934021329.007706,139842445423.50403,-27765.234713610967,-10667.06091045405,-442787651.89968914
73440000.0,-65715755547.66565,134726150202.0031,-26746.490323902308,-13004.85867128288,-442787656.87216425
73872000.0,-77014728743.12962,128620118487.32962,-25531.616841822968,-15246.384650134369,-442787661.8352426
74304000.0,-87748112759.87457,121569503042.1584,-24129.640206664,-17375.272475459125,-442787666.78862286
74736000.0,-97837273651.68636,113626349224.33049,-22550.939850849663,-19375.99725307132,-442787671.7320762
75168000.0,-107208339831.15714,104849207446.68365,-20807.17054216609,-21233.98562871303,-442787676.66544586
75600000.0,-115792734564.29187,95302699629.70102,-18911.175580360232,-22935.718612190023,-442787681.58864874
76032000.0,-123527669217.9692,85057042911.69275,-16876.89201507818,-24468.826535537388,-442787686.5016747
76464000.0,-130356593964.20079,74187534139.27443,-14719.248588570392,-25822.175578188362,-442787691.4045868
76896000.0,-136229602955.93967,62773998892.71139,-12454.057137814907,-26985.9453530319,-442787696.29752064
77328000.0,-141103791312.42316,50900209006.174866,-10097.898217096556,-27951.69710816547,-442787701.1806824
77760000.0,-144943561585.7003,38653272722.16698,-7668.001724040386,-28712.43215979103,-442787706.05434704
78192000.0,-147720877722.26068,26123001772.481678,-5182.1233300372605,-29262.64023187401,-442787710.918857
78624000.0,-149415464882.90128,13401259805.305483,-2658.417530301636,-29598.337437787508,-442787715.77461845
79056000.0,-150014953838.6415,581296679.6781254,-115.3081398113477,-29717.09369817893,-442787720.62209916
79488000.0,-149514969019.2713,-12242926775.22648,2428.6429306093983,-29618.04944777535,-442787725.46182466
79920000.0,-147919159652.74606,-24977418887.46405,4954.867778558282,-29301.92154189595,-442787730.2943746
80352000.0,-145239173796.9708,-37528837481.7319,7444.924652531143,-28770.99833121504,-442787735.1203793
80784000.0,-141494575429.436,-49805165755.1012,9880.62929034851,-28029.1239309933,-442787739.9405146
81216000.0,-136712705123.59602,-61716379037.137115,12244.184613679687,-27081.67176875372,-442787744.755498
81648000.0,-130928485202.7114,-73175097831.27264,14518.307943812588,-25935.507552399362,-442787749.5660829
82080000.0,-124184170620.96213,-84097222608.2491,16686.35491156808,-24598.941859206145,-442787754.3730548
82512000.0,-116529047176.74113,-94402545921.73984,18732.43924498291,-23081.6726050881,-442787759.1772255
82944000.0,-108019079012.81319,-104015337541.17442,20641.547632374193,-21394.717713082577,-442787763.97942704
83376000.0,-98716507700.99223,-112864898447.53339,22399.64887599203,-19550.33836012731,-442787768.78050655
83808000.0,-88689405543.51015,-120886079714.7191,23993.796573045387,-17561.953241808285,-442787773.5813215
84240000.0,-78011186047.51497,-128019762502.19926,25412.22458685442,-15444.044355664835,-442787778.38273174
84672000.0,-66760074841.16148,-134213295614.03891,26644.43460165061,-13212.054864567755,-442787783.1855957
85104000.0,-55018544597.38048,-139420887335.11597,27681.275090514388,-10882.279662257733,-442787787.99076355
85536000.0,-42872717812.3083,-143603948536.99954,28515.011067475974,-8471.749322863641,-442787792.79907095
85968000.0,-30411741547.04844,-146731384353.17407,29139.384042226873,-5998.108174533158,-442787797.6113331
86400000.0,-17727138481.324463,-148779832055.2617,29549.66164944321,-3479.48729352829,-442787802.4283402
86832000.0,-4912138842.980492,-149733843117.56485,29742.67648456509,-934.3732685091036,-442787807.2508499
87264000.0,7939002034.538691,-149586007835.21326,29716.853744058142,1618.526365576456,-442787812.0795827
87696000.0,20731695616.369476,-148337021259.67767,29472.22734063097,4160.420079440939,-442787816.915216
88128000.0,33371716496.10376,-145995689632.24295,29010.4442423861,6672.570703021847,-442787821.7583802
88560000.0,45765898024.93581,-142578876928.64935,28334.756869086188,9136.434163171683,-442787826.60965115
88992000.0,57822822060.73014,-138111391573.55222,27450.003468113977,11533.797562026955,-442787831.46954846
89424000.0,69453497644.35168,-132625813838.36754,26362.576486630907,13846.915534841215,-442787836.33852965
89856000.0,80572023438.70265,-126162264896.74664,25080.37905408057,16058.643817297154,-442787841.2169858
90288000.0,91096228836.82753,-118768118974.31384,23612.76978957963,18152.56895325935,-442787846.1052392
90720000.0,100948288760.13554,-110497660489.07298,21970.496250797587,20113.133085192432,-442787851.00354105
91152000.0,110055307326.71127,-101411688531.48154,20165.617443438623,21925.752791507017,-442787855.91206634
91584000.0,118349865772.75452,-91577071473.88013,18211.415912099576,23576.93096820127,-442787860.83091533
92016000.0,125770530256.74867,-81066254922.93892,16122.300032713967,25054.360796450615,-442787865.76010966
92448000.0,132262315464.73581,-69956726631.2219,13913.69722258758,26347.02089317681,-442787870.6995939
92880000.0,137777100264.19672,-58330442360.13796,11601.93887476185,27445.26080781015,-442787875.6492335
93312000.0,142273992021.00256,-46273217031.87782,9204.137907705872,28340.87610494535,-442787880.60881644
93744000.0,145719636595.6357,-33874085818.12046,6738.059897792358,29027.172358677286,-442787885.578056
94176000.0,148088471467.72165,-21224640084.37548,4221.9888294048,29499.017479182527,-442787890.556589
94608000.0,149362919897.7086,-8418343337.279776,1674.5885547229773,29752.88189449813,-442787895.54398227
95040000.0,149533524516.6558,4450167495.031286,-885.2388987343547,29786.86621918728,-442787900.5397335
95472000.0,148599019234.54266,17285789984.65455,-3438.4970006645694,29600.716155279068,-442787905.5432757
95904000.0,146566338868.9823,29993667778.144356,-5966.239176984442,29195.82448802383,-442787910.5539825
96336000.0,143450566414.1993,42479900239.91507,-8449.71285306838,28575.220158034805,-442787915.571171
96768000.0,139274818388.981,54652244599.32707,-10870.50188353728,27743.54451066811,-442787920.5941094
97200000.0,134070069216.38486,66420805105.07645,-13210.666188454805,26707.014941397196,-442787925.62202156
97632000.0,127874916091.72472,77698703809.97113,-15452.87744603159,25473.376270866735,-442787930.6540933
98064000.0,120735286283.37685,88402727777.36786,-17580.54973435311,24051.840293733858,-442787935.6894794
98496000.0,112704089278.14658,98453947715.20618,-19577.964068496804,22453.014049890968,-442787940.72730994
98928000.0,103840816624.56247,107778303301.85632,-21430.385843764572,20688.81746391544,-442787945.76669776
99360000.0,94211092739.21196,116307150766.51968,-23124.17426954304,18772.391087465123,-442787950.8067446
99792000.0,83886180319.28444,123977768621.84953,-24646.8829602981,16717.994758872213,-442787955.8465495
100224000.0,72942444345.58116,130733817813.5878,-25987.35093909274,14540.89806361314,-442787960.88521475
100656000.0,61460778961.709145,136525752946.84454,-27135.783403401227,12257.263538085486,-442787965.92185366
101088000.0,49526001774.926834,141311181666.48697,-28083.8217014568,9884.023606849503,-442787970.9555973
101520000.0,37226220340.69878,145055169705.1501,-28824.602068493143,7438.752280044189,-442787975.98560023
101952000.0,24652175765.59746,147730489561.8098,-29352.802774631607,4939.532663117849,-442787981.011049
102384000.0,11896568491.504745,149317811231.91138,-29664.67943849825,2404.821345559689,-442787986.0311656
102816000.0,-946628591.5896149,149805833872.1011,-29758.088361686147,-146.6892606084366,-442787991.04521513
103248000.0,-13782864515.708765,149191357744.26108,-29632.497837778472,-2696.209567663931,-442787996.05251044
103680000.0,-26517706900.146286,147479296240.65274,-29288.98748481418,-5224.991394496616,-442788001.0524163
104112000.0,-39057535764.9914,144682628240.71518,-28730.235740950167,-7714.465458080653,-442788006.04435563
104544000.0,-51310229425.16499,140822291486.97366,-27960.495748941656,-10146.376778890339,-442788011.0278112
104976000.0,-63185837512.23279,135927018089.50716,-26985.559935370187,-12502.91704283508,-442788016.0023301
105408000.0,-74597236319.70227,130033113672.81587,-25812.713664894083,-14766.85300583622,-442788020.96752733
105840000.0,-85460761846.73102,123184182063.43129,-24450.678417925665,-16921.65007555202,-442788025.9230859
106272000.0,-95696816122.46173,115430797779.32811,-22909.545001938957,-18951.590257083815,-442788030.8687613
106704000.0,-105230442625.81737,106830128921.6113,-21200.697362094365,-20841.88370492065,-442788035.804381
107136000.0,-113991866870.83232,97445513383.89374,-19336.727606158605,-22578.77318112214,-442788040.72984576
107568000.0,-121916998502.834,87345991584.40523,-17331.342902020155,-24149.630779099167,-442788045.6451295
108000000.0,-128947891543.50478,76605799189.61705,-15199.264943750126,-25543.046332720056,-442788050.5502794
108432000.0,-135033159730.67313,65303823535.707184,-12956.122714490648,-26748.90699133335,-442788055.44541526
108864000.0,-140128344219.3902,53523027665.408035,-10618.339301859267,-27758.467502246654,-442788060.330728
109296000.0,-144196231242.40482,41349846082.7046,-8203.013544448148,-28564.410802923983,-442788065.20647794
109728000.0,-147207117668.69342,28873556486.633377,-5727.797306779186,-29160.89858545115,-442788070.07299274
110160000.0,-149139022746.54285,16185631878.287718,-3210.76919513999,-29543.611555550513,-442788074.9306652
110592000.0,-149977844671.29312,3379077542.3140316,-670.3055384257759,-29709.77916756837,-442788079.77994984
111024000.0,-149717460975.8419,-9452242514.065176,1875.0505332452026,-29658.1986754476,-442788084.62135935
111456000.0,-148359772103.12442,-22214285024.92218,4406.72107354437,-29389.243397832754,-442788089.4554628
111888000.0,-145914687882.84076,-34813508161.306854,6906.22552677988,-28904.86015327662,-442788094.2828792
