time,x,y,radius,v_x,v_y,a_x,a_y,total_energy
3456000.0,115439352851.43445,95759837885.76332,149987301924.74847,-19015.32570211735,23418.778188975735,-0.004538904258917513,-0.003765134897908784,-429505986.03480744
3672000.0,111226158941.22507,100730460907.68365,150059602116.93567,-19995.72902204353,22605.50905102744,-0.00436692954268284,-0.003954850457600255,-428671599.5250713
3888000.0,106805209740.09196,105520992111.23068,150140043305.45346,-20938.985803263025,21751.261352185782,-0.004186619036662864,-0.0041362794513065656,-427837787.22363377
4104000.0,102184723357.69989,110122773436.26273,150228968301.6698,-21843.295515182203,20857.824990703564,-0.0039983935329479066,-0.004309002076528708,-427004785.296256
4320000.0,97373297002.08392,114527543233.81343,150326701314.9329,-22706.948518298952,19927.080542173364,-0.003802700390474085,-0.00447262182532383,-426172839.02637404
4536000.0,92379886727.42236,118727455308.98174,150433547175.87976,-23528.331802641354,18960.994227903415,-0.003600012046100451,-0.00462676762720375,-425342201.9571065
4752000.0,87213785977.0404,122715096827.00146,150549790613.30292,-24305.93440459905,17961.612420427406,-0.0033908243194614726,-0.004771095876924875,-424513134.979838
4968000.0,81884602995.9226,126483504985.19688,150675695588.7053,-25038.35245760273,16931.05571101163,-0.003175654522208767,-0.004905292324749458,-423685905.3743073
5184000.0,76402237196.38632,130026182359.42363,150811504692.37738,-25724.293834399825,15871.512568865748,-0.0029550393849587017,-0.005029073807881802,-422860785.80581605
5400000.0,70776854569.38364,133337110840.50836,150957438604.4944,-26362.582341550904,14785.232626363279,-0.00272953281783142,-0.005142189803266961,-422038053.2857886
5616000.0,65018862242.03427,136410764084.07222,151113695624.35114,-26952.16143020249,13674.519628857615,-0.0024997035228495157,-0.005244423783766305,-421217988.10246986
5832000.0,59138882289.3295,139242118405.87775,151280451270.43893,-27492.097391137984,12541.724091564094,-0.002266132478610337,-0.005335594361867052,-420400872.7290215
6048000.0,53147724914.382675,141826662064.38196,151457857953.6212,-27981.582006517816,11389.235709400811,-0.002029410319509148,-0.005415556207507636,-419586990.71664673
6264000.0,47056361117.04131,144160402882.40378,151646044725.19012,-28419.93463553179,10219.475568579162,-0.0017901346333304411,-0.00548420072926554,-418776625.5806693
6480000.0,40875894975.040115,146239874170.60458,151845117101.0934,-28806.603716331167,9034.888211057805,-0.0015489072022080014,-0.005541456511011084,-417970059.68764794
6696000.0,34617535665.09947,148062138926.70422,152055156963.10696,-29141.167672008094,7837.933604679411,-0.0013063312127552578,-0.005587289499126836,-417167573.15169495
6912000.0,28292569353.41457,149624792295.87933,152276222537.21295,-29423.33521396323,6631.079072868014,-0.0010630084615687089,-0.005621702938470825,-416369442.7480924
7128000.0,21912331085.807037,150925962289.47018,152508348448.91803,-29652.94504166207,5416.7912381583155,-0.0008195365823010085,-0.005644737058364312,-415575940.8521674
7344000.0,15488176807.416111,151964308770.81485,152751545854.72888,-29829.96494343909,4197.528033551624,-0.0005765063200880122,-0.005656468512951885,-414787334.4110998
7560000.0,9031455640.198254,152739020728.59186,153005802648.49463,-29954.4903085781,2975.7308347540165,-0.0003344988783064892,-0.005657009583255181,-414003883.95597446
7776000.0,2553482543.7122498,153249811869.34055,153271083740.83258,-30026.742066292303,1753.8167647708974,-9.408336145617712e-05,-0.00564650715106635,-413225842.66091657
7992000.0,-3934488519.2629375,153496914571.711,153547331409.3845,-30047.064072366837,534.1712201405658,0.00014418566357068634,-0.0056251414574520564,-412453455.4555972
8208000.0,-10421290795.734398,153481072255.34192,153834465717.20767,-30015.919969035567,-680.8593346690784,0.0003797704674116992,-0.0055931246610178105,-411686958.1967614
8424000.0,-16895870223.582302,153203530226.96118,154132384996.19586,-29933.88954807464,-1888.9742614489255,0.000612152301040558,-0.005550699213176525,-410926576.9037337
8640000.0,-23347310077.08775,152666025075.24323,154440966392.0505,-29801.66465104988,-3087.925291495055,0.0008408333654854939,-0.005498136069443145,-410172527.06211185
8856000.0,-29764854680.964478,151870772694.05234,154760066466.9909,-29620.04464410501,-4275.522682494774,0.0010653385949974596,-0.005435732757214914,-409425012.99907196
9072000.0,-36137932105.34705,150820455020.87314,155089521856.10056,-29389.93150758556,-5449.640958053195,0.0012852172428356975,-0.0053638113215800556,-408684227.332902
9288000.0,-42456175763.14466,149518205583.42383,155429149972.96365,-29112.32458313305,-6608.224203514487,0.0015000442615359735,-0.00528271617141898,-407950350.4985649
9504000.0,-48709444840.56829,147967593952.61783,155778749760.0464,-28788.31502264128,-7749.290896540987,0.0017094214722397835,-0.005192811848424086,-407223550.3502815
9720000.0,-54887843501.3544,146172609204.16492,156138102479.12805,-28419.079984637487,-8870.93825580059,0.001912978520340998,-0.005094480741675821,-406503981.8413286
9936000.0,-60981738815.11358,144137642494.17017,156506972536.98294,-28005.876624243832,-9971.346096002566,0.0021103736173029245,-0.0049881207700910824,-405791786.7804899
10152000.0,-66981777370.2058,141867468856.10895,156885108341.4575,-27550.0359229064,-11048.78018234224,0.002301294070971055,-0.004874143054428047,-405087093.6638724
10368000.0,-72878900541.46597,139367228327.54932,157272243183.0746,-27052.956403576653,-12101.595082098698,0.002485456609017585,-0.004752969599617981,-404390017.58013433
10584000.0,-78664358392.86337,136642406514.99611,157668096137.3299,-26516.097776028855,-13128.236515616181,0.0026626075022714055,-0.004625031007031705,-403700660.18655246
10800000.0,-84329722204.67262,133698814704.29099,158072372982.91434,-25940.974555538232,-14127.243213135029,0.0028325224965866443,-0.0044907642349127745,-403019109.7528216
11016000.0,-89866895623.86852,130542569622.18176,158484767131.2087,-25329.14969627552,-15097.248287876188,0.0029950065635645003,-0.004350610423658248,-402345441.26899123
11232000.0,-95268124445.14919,127180072952.0374,158904960562.53873,-24682.228278545586,-16036.980139386369,0.0031498934818549205,-0.004205012800940615,-401679716.6135433
11448000.0,-100526005038.17032,123617990703.3096,159332624764.85403,-24001.851286464924,-16945.262904389543,0.0032970452619197673,-0.004054414679879405,-401021984.77728707
11664000.0,-105633491444.17667,119863232530.30923,159767421670.69583,-23289.689509890253,-17821.016475243494,0.0034363514280370483,-0.003899257561626035,-400372282.13848776
11880000.0,-110583901172.1997,115922931091.25903,160209004588.54245,-22547.437601434252,-18663.256108554717,0.0035677281719710993,-0.0037399793518563423,-399730632.78446096
12096000.0,-115370919731.31377,111804421533.49112,160657019124.8668,-21776.808316288494,-19471.091648555688,0.0036911173931356033,-0.0035770126988051054,-399097048.874747
12312000.0,-119988603941.085,107515221185.16536,161111104093.4969,-20979.526959371204,-20243.726391497592,0.0038064856402486615,-0.0034107834586560976,-398471531.0409381
12528000.0,-124431384067.29347,103063009528.07835,161570892409.14362,-20157.326061077492,-20980.45561856731,0.0039138229694381365,-0.0032417092923459623,-397854068.81823045
12744000.0,-128694064834.25516,98455608520.09598,162036011962.23593,-19311.940299678856,-21680.664825714037,0.004013141733520998,-0.0030701983961736873,-397244641.1038525
12960000.0,-132771825368.62622,93700963329.5558,162506086472.48798,-18445.10168523832,-22343.827679287555,0.004104475316773326,-0.0028966483670482333,-396643216.63763005
13176000.0,-136660218132.44801,88807123537.72319,162980736318.9058,-17558.535016815284,-22969.503726569972,0.004187876828950557,-0.002721445201769915,-396049754.5001124
13392000.0,-140355166905.41434,83782224859.11719,163459579344.22318,-16653.953621761964,-23557.335890152273,0.004263417771633634,-0.0025449624284375823,-395464204.6238834
13608000.0,-143852963877.93826,78634471423.3137,163942231632.03357,-15733.055383089099,-24107.04777469479,0.0043311866891887745,-0.002367560366910757,-394886508.3139107
13824000.0,-147150265917.60013,73372118655.74034,164428308255.1556,-14797.519058224323,-24618.440813947513,0.0043912878157591805,-0.002189585514237609,-394316598.7730386
14040000.0,-150244090072.01056,68003456789.051544,164917423994.0305,-13849.00089002034,-25091.391285022837,0.004443839728777857,-0.0020113700500869994,-393754401.6290109
14256000.0,-153131808371.062,62536795030.95818,165409194024.20087,-12889.131508604321,-25525.84721584163,0.004488974018521662,-0.0018332314564936327,-393199835.4596889
14472000.0,-155811141991.01645,56980446408.91931,165903234572.1578,-11919.513120603642,-25921.825210444254,0.004526833982236895,-0.001655472245635657,-392652812.3134344
14688000.0,-158280154841.9292,51342713306.91716,166399163539.06763,-10941.716980440473,-26279.407215501556,0.004557573350372575,-0.0014783797889072936,-392113238.2219218
14904000.0,-160537246638.58685,45631873704.65319,166896601092.10098,-9957.281136759997,-26598.73724990553,0.004581355051474168,-0.0013022262402175482,-391581013.70294255
15120000.0,-162581145513.48624,39856168124.9418,167395170223.2804,-8967.708445641576,-26880.018117792522,0.004598350021331128,-0.0011272685462306608,-391056034.25106394
15336000.0,-164410900228.4472,34023787290.85215,167894497275.94284,-7974.464841034052,-27123.508123778345,0.004608736061046613,-0.0009537485361545284,-390538190.81428576
15552000.0,-166025872039.27847,28142860490.264614,168394212439.0781,-6978.977851847984,-27329.517807587723,0.004612696747816761,-0.0007818930836694707,-390027370.25511473
15768000.0,-167425726265.5446,22221444641.969826,168893950209.95038,-5982.635354319564,-27498.40671366033,0.004610420401376827,-0.0006119143336604851,-389523455.7947463
15984000.0,-168610423614.95428,16267514054.243563,169393349825.54465,-4986.784547622169,-27630.580209730993,0.004602099108297694,-0.00044400998656060934,-389026327.4392861
16200000.0,-169580211309.24228,10288950863.975183,169892055663.4964,-3992.7311402298674,-27726.486366828085,0.004587927805602697,-0.0002783636333205755,-388535862.387174
16416000.0,-170335614055.68283,4293536141.902215,170389717613.26547,-3001.738734219685,-27786.61291162533,0.00456810342452371,-0.00011514513428018769,-388051935.4172006
16632000.0,-170877424905.587,-1711058352.701344,170885991418.40408,-2015.0283945225633,-27811.484260629848,0.004542824094627846,4.5488964480010426e-05,-387574419.2566934
16848000.0,-171206696038.3244,-7717277786.434001,171380538990.844,-1033.7783900829486,-27801.658644302166,0.004512288408022084,0.00020339498339140587,-387103184.9296385
17064000.0,-171324729506.59998,-13717691255.430714,171873028698.19037,-59.12409395017846,-27757.725327889624,0.0044766947428813465,0.00035844163597696145,-386638102.08466303
17280000.0,-171233067975.93127,-19704998199.7708,172363135625.06012,907.8419705121923,-27680.3019345186,0.0044362406451443305,0.0005105095351010495,-386179039.3029516
17496000.0,-170933485488.5307,-25672034251.191982,172850541809.54166,1866.0699498633676,-27570.031874936773,0.004391122266877988,0.0006594906838427946,-385725864.38630056
17712000.0,-170427978279.11847,-31611776537.505642,173334936455.88263,2814.552359509013,-27427.58188722673,0.004341533859522996,0.0008052879555520198,-385278444.6256249
17928000.0,-169718755667.58957,-37517348467.7195,173816016124.53113,3752.32367316598,-27253.639688827494,0.00428766731999541,0.0009478145672537465,-384836647.0503317
18144000.0,-168808231050.9449,-43382024022.28134,174293484900.66687,4678.459814284988,-27048.911742300686,0.004229711787430192,0.0010869935501797087,-384400338.65905637
18360000.0,-167699013014.48215,-49199231573.0797,174767054542.36212,5592.077560369909,-26814.121135461868,0.004167853288206492,0.00122275722082744,-383969386.6323294
18576000.0,-166393896579.93497,-54962557257.892,175236444609.50797,6492.333870622511,-26550.00557576314,0.004102274426788632,0.0013550466555823496,-383543658.5277965
18792000.0,-164895854606.05237,-60665747933.87541,175701382574.63107,7378.425146808856,-26257.315498157353,0.004033154119846596,0.0014838111715884466,-383123022.4586606
19008000.0,-163208029355.03387,-66302713734.46658,176161603916.71115,8249.586436695721,-25936.81228509425,0.003960667371081543,0.0016090078162209142,-382707347.2560509
19224000.0,-161333724236.27502,-71867530253.71013,176616852199.08765,9105.090588849334,-25589.26659679053,0.0038849850841718744,0.0017306008672001957,-382296502.6160476
19440000.0,-159276395737.04,-77354440381.58684,177066879132.52057,9944.247367030459,-25215.456809475287,0.0038062739112697456,0.0018485613450934851,-381890359.2321083
19656000.0,-157039645547.95935,-82757855813.37517,177511444624.44135,10766.402531864724,-24816.167558935093,0.0037246961345135696,0.001962866539676263,-381488788.9136493
19872000.0,-154627212889.65063,-88072358255.46758,177950316815.39868,11570.936896919655,-24392.18838636502,0.0036404095780754393,0.002073499551373955,-381091664.69154394
20088000.0,-152042967045.27866,-93292700349.38797,178383272103.67117,12357.26536578395,-23944.312483268244,0.003553567548330858,0.002180448848771888,-380698860.91128474
20304000.0,-149290900102.50186,-98413806335.02975,178810095158.98126,13124.835956223415,-23473.335531933517,0.0034643187998187387,0.0022837078429701996,-380310253.31456244
20520000.0,-146375119906.99545,-103430772473.3666,179230578926.21063,13873.128816984263,-22980.054637851954,0.003372807524749886,0.002383274479368622,-379925719.10998803
20736000.0,-143299843228.58948,-108338867248.08789,179644524619.97592,14601.655242330238,-22465.26735030833,0.0032791733639199994,0.002479150847293579,-379545137.03367615
20952000.0,-140069389140.01263,-113133531364.78882,180051741710.88693,15309.956688936958,-21929.770767292917,0.003183551436986364,0.002571342807725783,-379168387.40038806
21168000.0,-136688172607.28024,-117810377565.50546,180452047904.26898,15997.603799326012,-21374.36072082415,0.0030860723901742523,0.0026598596392497687,-378795352.1459042
21384000.0,-133160698289.90784,-122365190275.53906,180845269112.09134,16664.19543560365,-20799.831038746197,0.002986862459588029,0.0027447137022264616,-378425914.861282
21600000.0,-129491554548.36017,-126793925098.66269,181231239418.805,17309.357726874667,-20206.97287906528,0.0028860435484115467,0.002825920121084888,-378059960.8196199
21816000.0,-125685407655.4579,-131092708175.95612,181609801041.75278,17932.74313333156,-19596.574132910944,0.0027837333163916542,0.002903496484538559,-377697376.99593025
22032000.0,-121746996207.8535,-135257835422.67357,181980804286.77673,18534.02952967216,-18969.418892250615,0.0026800452801063715,0.0029774625634546637,-377338052.0806916
22248000.0,-117681125733.15,-139285771656.71942,182344107499.60974,19112.919310175137,-18326.286978544405,0.0025750889226247003,0.0030478400460390545,-376981876.48762405
22464000.0,-113492663487.76517,-143173149631.49103,182699577013.6002,19669.138517462074,-17667.95352859997,0.0024689698112675437,0.003114652289946032,-376628742.35620874
22680000.0,-109186533440.23611,-146916768985.04874,183047087094.28287,20202.435996695862,-16995.188633971626,0.0023617897222780776,0.0031779240908780732,-376278543.54944074
22896000.0,-104767711434.30852,-150513595116.7946,183386519881.27402,20712.582576707926,-16308.757030341962,0.002253646771304807,0.003237681467205965,-375931175.6472746
23112000.0,-100241220525.85861,-153960758002.08148,183717765327.9326,21199.370279309765,-15609.417833425474,0.002144635548691198,0.003293951460113455,-375586535.9362091
23328000.0,-95612126487.44785,-157255550954.43985,184040721139.1983,21662.611557827066,-14897.924318040969,0.0020348472586516763,0.0033467619487514482,-375244523.39541465
23544000.0,-90885533474.10738,-160395429344.3962,184355292707.98355,22102.138565695826,-14175.023737110656,0.0019243698614951,0.0033961414798743283,-374905038.67979765
23760000.0,-86066579843.78813,-163378009283.16962,184661393050.4658,22517.80245577877,-13441.457177457802,0.0018132882181331937,0.0034421191114242817,-374567984.10035866
23976000.0,-81160434125.78731,-166201066278.86917,184958942740.59668,22909.472710895538,-12697.959449390157,0.0017016842361829519,0.003484724269527878,-374233263.602192
24192000.0,-76172291130.3722,-168862533872.1779,185247869844.11615,23277.036505911055,-11945.259007172135,0.0015896370170386711,0.0035239866183719034,-373900782.7404416
24408000.0,-71107368192.76192,-171360502257.8937,185528109852.33102,23620.398101591407,-11184.077897603804,0.0014772230033511002,0.0035599359424319946,-373570448.6545127
24624000.0,-65970901544.596,-173693216898.11108,185799605615.8921,23939.478270315245,-10415.131734038492,0.0013645161264083019,0.0035926020405374006,-373242170.0408191
24840000.0,-60768142806.011055,-175859077132.26175,186062307278.77835,24234.21375361944,-9639.129693282413,0.0012515879529652722,0.0036220146312675736,-372915857.1243233
25056000.0,-55504355591.46248,-177856634788.69254,186316172212.6715,24504.55675145994,-8856.774532928617,0.0011385078311174292,0.0036482032691911056,-372591421.6291163
25272000.0,-50184812222.46282,-179684592801.94144,186561164951.8821,24750.474442981304,-8068.762626783338,0.0010253430348567182,0.0036711972714739143,-372268776.7482603
25488000.0,-44814790540.46172,-181341803839.3777,186797257128.96533,24971.948538510354,-7275.784016144973,0.0009121589069886434,0.0036910256544015413,-371947837.1131074
25704000.0,-39399570813.161255,-182827268940.3991,187024427411.14417,25168.974862419902,-6478.52247479424,0.0007990190001240897,0.0037077170793793908,-371628518.762288
25920000.0,-33944432727.64366,-184140136170.92688,187242661437.63556,25341.562966446705,-5677.655585648292,0.0006859852154915896,0.0037212998079945397,-371310739.11055756
26136000.0,-28454652463.784187,-185279699295.506,187451951757.95816,25489.735772992888,-4873.854827121471,0.000573117939343824,0.0037318016657428518,-370994416.91766834
26352000.0,-22935499841.52871,-186245396468.9058,187652297771.27875,25613.529247891154,-4067.7856673210154,0.0004604761767569407,0.003739250014045743,-370679472.25742847
26568000.0,-17392235535.732838,-187036808948.71945,187843705666.8394,25712.992102070653,-3260.107664287135,0.00034811768264275493,0.0037436717302012095,-370365826.4870961
26784000.0,-11830108352.384888,-187653659830.08334,188026188365.48755,25788.18552152149,-2451.4745705636738,0.00023609908981241098,0.003745093194934165,-370053402.2172508
27000000.0,-6254352560.169102,-188095812803.27368,188199765462.31683,25839.18292492097,-1642.534440457894,0.00012447603394566983,0.0037435402872308837,-369742123.2822725
27216000.0,-670185271.4662877,-188363270934.59207,188364463170.4097,25866.069748253234,-833.9297384160233,1.3303275332921945e-05,0.0037390383861617034,-369431914.71154946
27432000.0,4917196132.963378,-188456175470.61755,188520314265.65738,25868.943255725146,-26.297447005095364,-9.736518273256545e-05,0.003731612379414876,-369122702.701533
27648000.0,10502616541.217222,-188374804665.58368,188667358032.61957,25847.912376254913,779.7308269485178,-0.00020747597902660538,0.003721286678282162,-368814414.58874816
27864000.0,16080925614.84955,-188119572631.33182,188805640211.36987,25803.097564785166,1583.5287494574648,-0.000316976283038817,0.003708085238853846,-368506978.8238639
28080000.0,21647000266.11242,-187691028208.997,188935212945.2622,25734.630687648783,2384.475161049895,-0.0004258136872948438,0.003692031589196568,-368200324.94691753
28296000.0,27195747112.947342,-187089853861.29745,189056134729.53748,25642.654931193098,3181.953984316354,-0.0005339361034588325,0.0036731488623022992,-367894383.563793
28512000.0,32722104916.663567,-186316864584.02533,189168470360.6792,25527.32473284599,3975.3541385736507,-0.0006412916623187089,0.0036514598346102435,-367589086.32403594
28728000.0,38221047007.05973,-185373006835.07162,189272290886.41418,25388.80573378515,4764.069462849463,-0.00074782861775814,0.0036269869699157194,-367284365.9000926
28944000.0,43687583699.562256,-184259357479.06195,189367673556.24084,25227.274752349393,5547.498648351258,-0.0008534952548218957,0.003599752468491099,-366980155.9680559
29160000.0,49116764708.76524,-182977122745.4331,189454701772.35904,25042.919777307863,6325.045181545336,-0.0009582398019854167,0.003569778321253214,-366676391.1899935
29376000.0,54503681562.56303,-181527637197.5411,189533465040.86127,24835.939980079012,7096.11729893603,-0.0010620103477447093,0.0035370863688197873,-366373007.1979377
29592000.0,59843470020.867905,-179912362710.1591,189604058923.03665,24606.545744966155,7860.127954601105,-0.0011647547616490017,0.0035016983653038,-366069940.5796068
29808000.0,65131312502.70084,-178132887452.49942,189666584986.62674,24354.95871644997,8616.494801506726,-0.0012664206199058483,0.0034636360466996315,-365767128.8659301
30024000.0,70362440525.23288,-176190924873.67654,189721150756.86334,24081.411862550307,9364.640187593846,-0.0013669551356963647,0.003422921203717975,-365464510.52044713
30240000.0,75532137158.13823,-174088312687.31595,189767869667.10803,23786.14955323989,10103.991167596929,-0.001466305094346931,0.0033795757589280538,-365162024.9306438
30456000.0,80635739496.39713,-171827011851.81076,189806861008.9033,23469.427652860955,10833.979531525389,-0.0015644167935128445,0.003333621848065447,-364859612.4012945
30672000.0,85668641154.45602,-169409105542.5296,189838249881.23676,23131.51362546218,11554.041850707525,-0.0016612359885388934,0.003285081905361767,-364557214.14987046
30888000.0,90626294784.4152,-166836798112.08847,189862167138.81018,22772.68665193778,12263.619542265666,-0.0017567078431715494,0.0032339787527486453,-364254772.3040758
31104000.0,95504214620.66826,-164112414034.61496,189878749339.0968,22393.237757812727,12962.158952859372,-0.0018507768858072502,0.003180335692782743,-363952229.9015723
31320000.0,100297979053.1637,-161238396829.7561,189888138687.9622,21993.46995047836,13649.111462500445,-0.0019433869714709285,0.003124176605130944,-363649530.8919478
31536000.0,105003233231.19655,-158217307962.01154,189890482983.61627,21573.69836464064,14323.933609208729,-0.0020344812497283767,0.003065526046445385,-363346620.1409832
31752000.0,109615691699.36526,-155051825710.81097,189885935558.65585,21134.250414699312,14986.087235240931,-0.002124002138745087,0.00300440935344661,-363043443.4372734
31968000.0,114131141067.04768,-151744744006.6017,189874655219.95142,20675.465952730374,15635.039655585399,-0.0022118913057125856,0.0029408527490197172,-362739947.50124675
32184000.0,118545442712.45778,-148298971228.06613,189856806186.12384,20197.697430696455,16270.263849373658,-0.002298089653870997,0.002874883451113189,-362436079.99663556
32400000.0,122854535522.04272,-144717528955.45383,189832558022.35156,19701.31006546032,16891.238674814107,-0.002382537316363256,0.0028065297842128525,-362131789.54443705
32616000.0,127054438665.66603,-141003550674.88785,189802085572.24326,19186.682005125855,17497.449108204084,-0.002465173657161933,0.0027358212931443446,-361827025.739406
32832000.0,131141254407.69893,-137160280428.3893,189765568886.5059,18654.204495178878,18088.38650752326,-0.0025459372793138558,0.002662788858936508,-361521739.16911465
33048000.0,135111170953.80573,-133191071404.263,189723193148.13358,18104.282042847084,18663.548901053546,-0.002624766040750356,0.0025874648164554166,-361215881.43561065
33264000.0,138960465332.86206,-129099384462.39717,189675148593.8403,17537.332578045007,19222.441301407915,-0.0027015970779118,0.0025098830734941726,-360909405.1796957
33480000.0,142685506313.08627,-124888786588.95459,189621630431.4548,16953.78760921606,19764.576045282654,-0.002776366837433994,0.0024300792309775343,-360602264.10785127
33696000.0,146282757351.0933,-120562949274.87329,189562838752.9964,16354.092372330317,20289.473159173802,-0.002849011116140626,0.0023480907039126527,-360294413.021816
33912000.0,149748779572.1993,-116125646812.55087,189498978443.1474,15738.705971243942,20796.660751218937,-0.0029194651095801865,0.0022639568426881082,-359985807.85082716
34128000.0,153080234779.9117,-111580754505.06136,189430259082.83942,15108.101507574622,21285.675429239567,-0.002987663469337258,0.002177719054293005,-359676405.6865195
34344000.0,156273888492.13513,-106932246782.24707,189356894847.67032,14462.766198197774,21756.062744966857,-0.003053540369336763,0.0020894209229963944,-359366164.8204739
34560000.0,159326613001.20996,-102184195218.04257,189279104400.87244,13803.201478421033,22207.37766433408,-0.003117029581345173,0.0019991083299948755,-359055044.784393
34776000.0,162235390454.47528,-97340766443.4243,189197110780.5543,13129.923088850475,22639.18506361297,-0.0031780645598548985,0.0019068295715031895,-358743006.3928738
34992000.0,164997315951.6147,-92406219949.43987,189111141280.94415,12443.461143921817,23051.06025105766,-0.0032365785365166106,0.0018126354747291468,-358430011.78873366
35208000.0,167609600654.60193,-87384905774.85693,189021427327.36877,11744.36018003423,23442.589513599156,-0.0032925046242591096,0.001716579511140691,-358116024.4908373
35424000.0,170069574905.6146,-82281262073.08362,188928204344.70847,11033.179181194262,23813.370688005547,-0.003345775931207236,0.0016187179063995505,-357801009.4443558
35640000.0,172374691347.82938,-77099812553.15393,188831711619.07874,10310.4915800535,24163.01375578785,-0.003396325684475114,0.0015191097463032,-357484933.07337546
35856000.0,174522528043.5535,-71845163789.74199,188732192152.4989,9576.885232206876,24491.141460989344,-0.003444087363874569,0.001417817078045066,-357167763.33576214
36072000.0,176510791583.6857,-66522002397.37165,188629892510.32098,8832.962361609969,24797.38994984708,-0.0034889948455367496,0.0013149050060725282,-356849469.780166
36288000.0,178337320182.03677,-61135092064.22302,188525062661.20514,8079.339474974031,25081.409431158743,-0.003530982555398801,0.001210441781793773,-356530023.6050406
36504000.0,180000086747.57883,-55689270441.20705,188417955809.44455,7316.64724300789,25342.864856026197,-0.0035699856324567115,0.0011044988863583398,-356209397.71952826
36720000.0,181497201927.2346,-50189445882.284424,188308828219.46008,6545.5303463972405,25581.436615479597,-0.0036059401016303437,0.0009971511057128772,-355887566.8060482
36936000.0,182826917111.36557,-44640594032.346756,188197939032.30432,5766.647284445086,25796.821254313578,-0.0036387830560271166,0.0008884765971136672,-355564507.38440204
37152000.0,183987627393.67468,-39047754259.35756,188085550074.03638,4980.670144343229,25988.73219929013,-0.0036684528483269885,0.0007785569462614699,-355240197.87719834
37368000.0,184977874476.80704,-33416025927.868504,187971925655.85257,4188.2843291046,26156.900499682608,-0.003694889290943433,0.0006674772142127203,-354914618.67636704
37584000.0,185796349514.5145,-27750564511.483906,187857332365.88254,3390.1882422608187,26301.075577952557,-0.003718033864543345,0.0005553259732147301,-354587752.21052617
37800000.0,186441895880.85077,-22056577542.343,187742038852.58994,2587.092927519456,26421.025988166937,-0.0037378299344332996,0.00044219533061177487,-354259583.0129342
38016000.0,186913511856.48453,-16339320396.226429,187626315599.74396,1779.7216616818635,26516.540179579082,-0.0037542229742411498,0.00032818093997452315,-353930097.78974235
38232000.0,187210353221.86472,-10604091912.469622,187510434692.9617,968.8094992457751,26587.42726261358,-0.0037671607962404545,0.0002133819986175876,-353599285.4882456
38448000.0,187331735746.64713,-4856229848.481338,187394669577.85355,155.10276725783694,26633.517774314976,-0.003776593787581798,9.790123068975068e-05,-353267137.3647998
38664000.0,187277137564.4981,898893830.6802281,187279294809.8395,-660.6414908598314,26654.664440143963,-0.003782475151609858,-1.815514495095478e-05,-352933647.0520663
38880000.0,187046201422.13562,6655877826.529908,187164585795.7424,-1477.6561236075606,26650.742928834556,-0.003784761153359022,-0.00013467746282910028,-352598810.6252133
