time,x,y,radius,v_x,v_y,a_x,a_y,total_energy
9072000.0,-37550597751.58665,155653751909.88455,160119136505.05786,-29827.895716180832,-4166.38250478171,0.0012135222783153177,-0.00503026068707599,-375016382.948024
9504000.0,-50323012510.14261,153384490982.58643,161428645729.57028,-29303.654091948614,-6339.4551215985375,0.0015870311041039403,-0.0048372691922498184,-372379841.71512425
9936000.0,-62834102031.478264,150194471107.18863,162808180166.9386,-28618.056654975713,-8429.15541265046,0.0019316452226285925,-0.004617276657094347,-369840704.6361088
10368000.0,-75016856827.41385,146122228649.49686,164253567735.25665,-27783.58591880016,-10423.818928515218,0.0022458205201917225,-0.0043745407823760464,-367400221.08128065
10800000.0,-86809803939.95538,141210941722.89322,165760285117.8769,-26813.391454077337,-12313.62054650167,0.00252864543526101,-0.004113272775543674,-365058730.54992455
11232000.0,-98157236085.26172,135507639937.57297,167323529359.58746,-25721.01662604458,-14090.554385536538,0.002779789360070944,-0.003837543829979017,-362815738.4567213
11664000.0,-109009327562.94604,129062431553.15817,168938286762.17627,-24520.147622493932,-15748.373320087474,0.0029994389091084093,-0.0035512087594627988,-360670005.16831815
12096000.0,-119322147692.3767,121927763887.1174,170599397819.66995,-23224.3900137591,-17282.495504175404,0.0031882267193305454,-0.003257847450544751,-358619643.0294906
12528000.0,-129057584366.68645,114157729568.00839,172301617237.58408,-21847.076071008305,-18689.885602810737,0.003347157030721599,-0.0029607236878780945,-356662216.6179966
12960000.0,-138183191312.51132,105807427938.83087,174039668375.74988,-20401.104233736572,-19968.918235974073,0.0034775316727832855,-0.002662760053361894,-354794842.16461515
13392000.0,-146671972906.0348,96932387794.79077,175808291726.38104,-18898.810551094193,-21119.23057902641,0.0035808793502647963,-0.0023665270122779137,-353014282.87467104
13824000.0,-154502120050.17557,87588054816.0817,177602287278.24368,-17351.8706717798,-22141.57024833047,0.0036588903637599494,-0.002074243962755742,-351317037.7078843
14256000.0,-161656709802.76126,77829344616.15027,179416550818.57318,-15771.230034635504,-23037.643640240953,0.0037133581823709984,-0.0017877899037508263,-349699421.9514932
14688000.0,-168123380299.01038,67710260312.06738,181246104384.87662,-14167.059299851233,-23809.96887866131,0.0037461286502988318,-0.0015087214260330966,-348157638.6141426
15120000.0,-173893991159.9294,57283571942.77969,183086121199.97852,-12548.731722922137,-24461.73653470761,0.0037590570814621336,-0.001238295902731404,-346687840.25034916
15552000.0,-178964278129.84637,46600553892.51034,184931945508.68103,-10924.819063730496,-24996.680364687574,0.0037539730845188722,-0.0009774980061061705,-345286181.2883613
15984000.0,-183333509228.91534,35710775681.01952,186779107787.59192,-9303.102691218344,-25418.95950332544,0.0037326526614373354,-0.0007270679672711232,-343948861.28050447
16416000.0,-187004148306.37762,24661941009.42093,188623335826.04736,-7690.596741477415,-25733.052865186568,0.003696796924614297,-0.00048753029547386365,-342672159.73516005
16848000.0,-189981530584.06625,13499769744.729074,190460562180.7969,-6093.5804700440385,-25943.665952831278,0.0036480166646925003,-0.00025922196145530823,-341452463.3383859
17280000.0,-192273553616.1095,2267917533.438645,192286928495.16684,-4517.637270896878,-26055.64984017997,0.003587821956368935,-4.231931104758812e-05,-340286286.4477515
17712000.0,-193890386074.74426,-8992072097.071575,194098787149.25635,-2967.6981857454984,-26073.93178255253,0.003517615995730831,0.00016313679746467836,-339170285.7579947
18144000.0,-194844195907.1927,-20240788006.289246,195892700675.23196,-1448.0880755897795,-26003.456686047786,0.003438692404821122,0.0003572179487346584,-338101270.0130077
18576000.0,-195148898690.1688,-31440948573.429558,197665439334.20126,37.4270432929452,-25849.138532194414,0.003352235304376706,0.0005400873820880686,-337076205.58473206
