time,x,y,radius,v_x,v_y,a_x,a_y,total_energy
1045440.0,146372125001.33438,30932496614.34874,149604873998.82047,-6152.936693773463,29162.32962218032,-0.005799382674927736,-0.0012255706812747272,-442627877.29913086
1054080.0,146318747167.5017,31184413398.103813,149604957844.48834,-6203.043360084838,29151.74069149411,-0.005797258054544581,-0.0012355497518130646,-442626563.6465319
1062720.0,146264936491.37314,31436238321.030945,149605042450.45377,-6253.131669676103,29141.065541638443,-0.005795116203435785,-0.0012455251302147892,-442625249.993741
1071360.0,146210693132.19385,31687970638.33432,149605127817.774,-6303.201473673788,29130.304204513388,-0.0057929571279733,-0.001255496786506432,-442623936.34079105
1080000.0,146156017250.4951,31939609605.494858,149605213947.50397,-6353.252623259477,29119.456712277974,-0.005790780834582013,-0.001265464690725244,-442622622.68771535
1088640.0,146100909008.09366,32191154478.272453,149605300840.69638,-6403.284969670266,29108.523097350106,-0.005788587329739726,-0.0012754288129192906,-442621309.03454757
1097280.0,146045368568.09134,32442604512.708202,149605388498.4015,-6453.298364199217,29097.503392406485,-0.005786376619977155,-0.0012853891231475525,-442619995.38132155
1105920.0,145989396094.8746,32693958965.126648,149605476921.66745,-6503.292658195819,29086.39763038249,-0.005784148711877875,-0.0012953455914800139,-442618681.728071
1114560.0,145932991754.11395,32945217092.13802,149605566111.5401,-6553.267703066444,29075.2058444721,-0.005781903612078323,-0.0013052981879977622,-442617368.0748291
1123200.0,145876155712.76352,33196378150.64045,149605656069.06293,-6603.2233502748,29063.9280681278,-0.005779641327267798,-0.0013152468827930877,-442616054.42163014
1131840.0,145818888139.06055,33447441397.822224,149605746795.27722,-6653.159451342394,29052.564335060466,-0.005777361864188408,-0.0013251916459695733,-442614740.7685074
1140480.0,145761189202.52484,33698406091.163998,149605838291.22192,-6703.075857848982,29041.11467923929,-0.005775065229635078,-0.0013351324476421954,-442613427.1154948
1149120.0,145703059073.95834,33949271488.441044,149605930557.93365,-6752.972421433029,29029.57913489166,-0.005772751430455529,-0.0013450692579374196,-442612113.46262664
1157760.0,145644497925.44455,34200036847.725468,149606023596.4468,-6802.848993792165,29017.957736503082,-0.005770420473550245,-0.0013550020469932933,-442610799.80993634
1166400.0,145585505930.34808,34450701427.38845,149606117407.7935,-6852.705426683639,29006.250518817058,-0.005768072365872464,-0.0013649307849595443,-442609486.1574579
1175040.0,145526083263.31412,34701264486.10247,149606211993.0034,-6902.541571924778,28994.45751683501,-0.005765707114428172,-0.0013748554419976784,-442608172.5052254
1183680.0,145466230100.2678,34951725282.84353,149606307353.104,-6952.357281393437,28982.57876581615,-0.005763324726276054,-0.0013847759882810711,-442606858.853273
1192320.0,145405946618.41382,35202083076.89337,149606403489.12045,-7002.152407028462,28970.6143012774,-0.00576092520852751,-0.0013946923939950682,-442605545.20163476
1200960.0,145345232996.23587,35452337127.841736,149606500402.07556,-7051.92680083014,28958.564158993282,-0.005758508568346605,-0.001404604629337078,-442604231.5503448
1209600.0,145284089413.4961,35702486695.58857,149606598092.9899,-7101.680314860654,28946.42837499581,-0.005756074812950065,-0.0014145126645166678,-442602917.89943707
1218240.0,145222516051.2345,35952531040.34624,149606696562.88156,-7151.412801244543,28934.206985574383,-0.005753623949607266,-0.0014244164697556645,-442601604.2489464
1226880.0,145160513091.76855,36202469422.64175,149606795812.76654,-7201.124112169149,28921.900027275693,-0.005751155985640186,-0.00143431601528824,-442600290.5989062
1235520.0,145098080718.6925,36452301103.319,149606895843.65836,-7250.81409988508,28909.507536903602,-0.005748670928423414,-0.0014442112713610189,-442598976.9493513
1244160.0,145035219116.87683,36702025343.54099,149606996656.56818,-7300.4826167066585,28897.029551519045,-0.005746168785384119,-0.0014541022082331689,-442597663.30031604
1252800.0,144971928472.4678,36951641404.792015,149607098252.5049,-7350.129515012377,28884.46610843991,-0.005743649564002028,-0.001463988796176494,-442596349.6518348
1261440.0,144908208972.88684,37201148548.87991,149607200632.47516,-7399.754647245354,28871.817245240945,-0.005741113271809398,-0.001473871005475533,-442595036.00394195
1270080.0,144844060806.83002,37450546037.938286,149607303797.48312,-7449.3578659137875,28859.08299975364,-0.005738559916391014,-0.0014837488064276567,-442593722.3566718
1278720.0,144779484164.26736,37699833134.42871,149607407748.53067,-7498.939023591406,28846.263410066105,-0.005735989505384154,-0.0014936221693431612,-442592408.71005917
1287360.0,144714479236.44244,37949009101.14294,149607512486.61734,-7548.497972917925,28833.35851452298,-0.005733402046478573,-0.0015034910645453645,-442591095.0641388
1296000.0,144649046215.8717,38198073201.205124,149607618012.7403,-7598.0345665995,28820.36835172531,-0.005730797547416481,-0.001513355462370702,-442589781.4189452
1304640.0,144583185296.344,38447024698.074066,149607724327.89444,-7647.548657409178,28807.292960530427,-0.005728176015992517,-0.0015232153331688196,-442588467.7745129
1313280.0,144516896672.9198,38695862855.54539,149607831433.07224,-7697.040098187354,28794.132380051848,-0.005725537460053734,-0.001533070647302675,-442587154.1308766
1321920.0,144450180541.93088,38944586937.75374,149607939329.26382,-7746.508741842218,28780.88664965915,-0.0057228818874995755,-0.001542921375148627,-442585840.48807096
1330560.0,144383037100.9795,39193196209.17505,149608048017.45697,-7795.954441350214,28767.555808977868,-0.005720209306281855,-0.0015527674870965359,-442584526.84613115
1339200.0,144315466548.93793,39441689934.628716,149608157498.63715,-7845.377049756489,28754.139897889352,-0.005717519724404721,-0.0015626089535498537,-442583213.20509136
1347840.0,144247469085.9478,39690067379.279816,149608267773.7873,-7894.776420175346,28740.63895653068,-0.005714813149924666,-0.0015724457449257292,-442581899.5649872
1356480.0,144179044913.41962,39938327808.641304,149608378843.88815,-7944.152405790695,28727.053025294525,-0.0057120895909504605,-0.0015822778316550892,-442580585.9258535
1365120.0,144110194234.032,40186470488.57623,149608490709.91806,-7993.504859856507,28713.382144829025,-0.005709349055643166,-0.001592105184182745,-442579272.28772485
1373760.0,144040917251.7312,40434494685.29998,149608603372.85297,-8042.833635697264,28699.626356037686,-0.00570659155221609,-0.001601927772967483,-442577958.6506365
1382400.0,143971214171.7304,40682399665.3824,149608716833.66638,-8092.138586708411,28685.785700079246,-0.005703817088934788,-0.001611745568482164,-442576645.0146234
1391040.0,143901085200.50916,40930184695.75009,149608831093.32953,-8141.419566356807,28671.86021836756,-0.005701025674117006,-0.001621558541213813,-442575331.3797207
1399680.0,143830530545.81277,41177849043.68855,149608946152.81128,-8190.676428181178,28657.849952571472,-0.005698217316132678,-0.001631366661663715,-442574017.7459633
1408320.0,143759550416.6516,41425391976.8444,149609062013.07794,-8239.909025792565,28643.7549446147,-0.005695392023403916,-0.0016411699003475182,-442572704.1133869
1416960.0,143688145023.30057,41672812763.22758,149609178675.0936,-8289.117212874775,28629.575236675697,-0.0056925498044049505,-0.0016509682277953187,-442571390.4820263
1425600.0,143616314577.2984,41920110671.21355,149609296139.8199,-8338.300843184834,28615.310871187547,-0.005689690667662136,-0.0016607616145517608,-442570076.851917
1434240.0,143544059291.44705,42167284969.5455,149609414408.21606,-8387.459770553434,28600.961890837818,-0.005686814621753912,-0.0016705500311761316,-442568763.22309417
1442880.0,143471379379.8111,42414334927.33654,149609533481.23898,-8436.593848885388,28586.528338568456,-0.005683921675310786,-0.0016803334482424555,-442567449.59559315
1451520.0,143398275057.71698,42661259814.071884,149609653359.84308,-8485.702932160073,28572.010257575643,-0.005681011837015306,-0.0016901118363395905,-442566135.96944964
1460160.0,143324746541.7525,42908058899.61107,149609774044.9804,-8534.786874431886,28557.40769130967,-0.005678085115602033,-0.0016998851660713213,-442564822.3446989
1468800.0,143250794049.76608,43154731454.19014,149609895537.6006,-8583.845529830687,28542.720683474814,-0.005675141519857527,-0.0017096534080564558,-442563508.7213765
1477440.0,143176417800.86615,43401276748.423836,149610017838.65094,-8632.878752562256,28527.949278029206,-0.005672181058620294,-0.0017194165329289148,-442562195.0995176
1486080.0,143101618015.4204,43647694053.30779,149610140949.07623,-8681.886396908734,28513.0935191847,-0.0056692037407808015,-0.0017291745113378375,-442560881.47915804
1494720.0,143026394915.05533,43893982640.22074,149610264869.81888,-8730.86831722908,28498.15345140674,-0.005666209575281428,-0.0017389273139476677,-442559567.86033374
1503360.0,142950748722.6553,44140141780.92669,149610389601.81894,-8779.824367959513,28483.129119414232,-0.005663198571116425,-0.0017486749114382478,-442558254.2430794
1512000.0,142874679662.3621,44386170747.57709,149610515146.0139,-8828.754403613959,28468.020568179407,-0.005660170737331938,-0.001758417274504923,-442556940.62743175
1520640.0,142798187959.57416,44632068812.713066,149610641503.339,-8877.658278784507,28452.827842927683,-0.005657126083025917,-0.0017681543738586219,-442555627.01342595
1529280.0,142721273840.94586,44877835249.267586,149610768674.72696,-8926.535848141852,28437.550989137544,-0.005654064617348141,-0.001777886180225964,-442554313.4010976
1537920.0,142643937534.3869,45123469330.567635,149610896661.10803,-8975.386966435739,28422.19005254039,-0.0056509863495001755,-0.0017876126643493495,-442552999.79048294
1546560.0,142566179269.06158,45368970330.33641,149611025463.41013,-9024.21148849542,28406.745079120414,-0.005647891288735339,-0.0017973337969870511,-442551686.18161774
1555200.0,142487999275.3882,45614337522.6955,149611155082.55865,-9073.009269230095,28391.216115114446,-0.005644779444358683,-0.0018070495489133115,-442550372.574538
1563840.0,142409397785.03827,45859570182.16709,149611285519.47668,-9121.780163629353,28375.603207011834,-0.005641650825726959,-0.0018167598909184365,-442549058.9692793
