time,x,y,v_x,v_y,total_energy
0,149600000000.0,0.0,0.0,29800.0,-442786818.18181825
8640.0,149599778744.1248,257471873.0677212,-51.21662510698299,29799.95592630302,-442786818.1818182
17280.0,149599114977.1563,514942984.5423387,-102.43309808491111,29799.82370534408,-442786818.1818181
25920.0,149598008701.06616,772412572.83303,-153.64926680519258,29799.603337519176,-442786818.18181807
34560.0,149596459919.14032,1029879876.353534,-204.8649791401619,29799.29482348831,-442786818.1818181
43200.0,149594468635.97913,1287344133.524433,-256.08008296354285,29798.89816417548,-442786818.1818182
51840.0,149592034857.4973,1544804582.7754326,-307.2944261509118,29798.41336076867,-442786818.1818181
60480.0,149589158590.92398,1802260462.5476437,-358.50785658016054,29797.84041471986,-442786818.1818181
69120.0,149585839844.80246,2059711011.295862,-409.72022213195953,29797.179327745012,-442786818.1818184
77760.0,149582078628.99048,2317155467.49085,-460.93137069022106,29796.430101824073,-442786818.18181825
86400.0,149577874954.65997,2574593069.621617,-512.1411501425621,29795.592739200958,-442786818.18181807
95040.0,149573228834.29712,2832023056.1977,-563.3494083807676,29794.667242383548,-442786818.18181825
103680.0,149568140281.7023,3089444665.751445,-614.5559933012535,29793.653614143688,-442786818.1818183
112320.0,149562609311.99005,3346857136.8402863,-665.7607528055294,29792.55185751717,-442786818.1818185
120960.0,149556635941.58902,3604259708.0490284,-716.9635348006622,29791.361975803728,-442786818.18181854
129600.0,149550220188.2419,3861651617.992125,-768.1641871997385,29790.083972567027,-442786818.1818184
138240.0,149543362071.00543,4119032105.3159604,-819.3625579223282,29788.717851634647,-442786818.18181854
146880.0,149536061610.2502,4376400408.701129,-870.5584948949466,29787.263617098073,-442786818.1818185
155520.0,149528318827.6608,4633755766.864716,-921.7518460515184,29785.721273312694,-442786818.18181854
164160.0,149520133746.23553,4891097418.562576,-972.9424593338397,29784.090824897772,-442786818.1818185
172800.0,149511506390.2865,5148424602.591617,-1024.1301826920412,29782.372276736434,-442786818.1818185
181440.0,149502436785.43948,5405736557.792072,-1075.314864085051,29780.56563397566,-442786818.1818183
190080.0,149492924958.63382,5663032523.049789,-1126.4963514810581,29778.670902026264,-442786818.1818184
198720.0,149482970938.1224,5920311737.298503,-1177.674492857974,29776.688086562877,-442786818.1818187
207360.0,149472574753.47156,6177573439.522116,-1228.849136203896,29774.617193523933,-442786818.18181854
216000.0,149461736435.5609,6434816868.756978,-1280.0201295175705,29772.458229111642,-442786818.1818185
224640.0,149450456016.58334,6692041264.094169,-1331.1873208088546,29770.211199791975,-442786818.1818184
233280.0,149438733530.04486,6949245864.681769,-1382.3505580991798,29767.87611229465,-442786818.1818185
241920.0,149426569010.76456,7206429909.727147,-1433.509689422014,29765.452973613093,-442786818.1818187
250560.0,149413962494.87445,7463592638.499231,-1484.6645628233239,29762.941791004447,-442786818.1818186
259200.0,149400914019.81937,7720733290.330791,-1535.8150263620385,29760.34257198951,-442786818.18181866
267840.0,149387423624.35687,7977851104.620716,-1586.9609281105104,29757.655324352745,-442786818.18181866
276480.0,149373491348.5571,8234945320.836291,-1638.1021161549788,29754.880056142236,-442786818.1818186
285120.0,149359117233.80267,8492015178.515476,-1689.2384385960324,29752.01677566967,-442786818.1818186
293760.0,149344301322.78854,8749059917.269182,-1740.3697435490708,29749.065491510308,-442786818.18181854
302400.0,149329043659.5219,9006078776.783548,-1791.4958791447673,29746.026212502966,-442786818.18181837
311040.0,149313344289.32202,9263070996.822222,-1842.6166935295314,29742.898947749974,-442786818.1818184
319680.0,149297203258.8201,9520035817.22863,-1893.7320348659703,29739.683706617157,-442786818.1818184
328320.0,149280620615.95917,9776972477.92826,-1944.8417513333516,29736.380498733804,-442786818.18181837
336960.0,149263596409.9939,10033880218.930937,-1995.9456911280654,29732.989333992635,-442786818.18181837
345600.0,149246130691.49045,10290758280.33309,-2047.0437024640858,29729.51022254977,-442786818.1818184
354240.0,149228223512.3264,10547605902.320042,-2098.1356335734336,29725.9431748247,-442786818.1818182
