time,x,y,v_x,v_y,total_energy
570240.0,148637249059.06244,16956691680.150187,-3373.0084790178594,29608.223804529785,-442786818.0357809
578880.0,148607886439.6776,17212481655.828644,-3423.8890341449437,29602.374940223763,-442786818.0332973
587520.0,148578084255.9024,17468220719.041397,-3474.759419781809,29596.43852049525,-442786818.03080547
596160.0,148547842596.2539,17723908113.385826,-3525.6194848525406,29590.414563122074,-442786818.0283058
604800.0,148517161550.5544,17979543082.61405,-3576.469078312637,29584.303086144166,-442786818.02579796
613440.0,148486041209.93106,18235124870.635185,-3627.308049149469,29578.10410786348,-442786818.02328223
622080.0,148454481666.81564,18490652721.517605,-3678.136246382738,29571.81764684395,-442786818.0207584
630720.0,148422483014.94424,18746125879.491203,-3728.9535190649376,29565.443721911422,-442786818.01822644
639360.0,148390045349.357,19001543588.94967,-3779.7597162818106,29558.982352153605,-442786818.01568675
648000.0,148357168766.39783,19256905094.452736,-3830.554687152809,29552.433556920005,-442786818.0131387
656640.0,148323853363.71408,19512209640.72845,-3881.3382808315537,29545.797355821862,-442786818.01058275
665280.0,148290099240.2563,19767456472.675426,-3932.110346506292,29539.073768732094,-442786818.0080188
673920.0,148255906496.27783,20022644835.365112,-3982.8707334003575,29532.262815785234,-442786818.00544685
682560.0,148221275233.33466,20277773974.04405,-4033.6192907726277,29525.364517377362,-442786818.00286674
691200.0,148186205554.28497,20532843134.13613,-4084.3558679179832,29518.378894166046,-442786818.0002786
699840.0,148150697563.28888,20787851561.24486,-4135.080314167766,29511.30596707027,-442786817.9976824
708480.0,148114751365.80814,21042798501.155613,-4185.792478890237,29504.145757270384,-442786817.9950784
717120.0,148078367068.6058,21297683199.837887,-4236.492211491037,29496.898286208016,-442786817.992466
725760.0,148041544779.74588,21552504903.447567,-4287.17936141364,29489.563575586017,-442786817.989846
734400.0,148004284608.59305,21807262858.329178,-4337.853778139815,29482.141647368397,-442786817.9872174
743040.0,147966586665.8123,22061956311.018143,-4388.515311190083,29474.632523780245,-442786817.9845811
751680.0,147928451063.36853,22316584508.24304,-4439.1638101241715,29467.036227307664,-442786817.98193675
760320.0,147889877914.52634,22571146696.927845,-4489.799124541478,29459.352780697707,-442786817.9792845
768960.0,147850867333.8496,22825642124.194206,-4540.421104081522,29451.582206958297,-442786817.9766242
777600.0,147811419437.20114,23080070037.36368,-4591.029598424404,29443.724529358155,-442786817.9739558
786240.0,147771534341.74234,23334429683.96,-4641.624457291264,29435.77977142673,-442786817.9712794
794880.0,147731212165.93283,23588720311.711308,-4692.205530444736,29427.74795695412,-442786817.96859497
803520.0,147690453029.53012,23842941168.552425,-4742.772667689407,29419.629109991016,-442786817.96590275
812160.0,147649257053.5892,24097091502.627098,-4793.325718872273,29411.423254848596,-442786817.9632023
820800.0,147607624360.46222,24351170562.290245,-4843.864533883194,29403.130416098473,-442786817.96049404
829440.0,147565555073.7981,24605177596.110207,-4894.388962655354,29394.750618572605,-442786817.9577776
838080.0,147523049318.5421,24859111852.870995,-4944.898855165712,29386.283887363228,-442786817.9550534
846720.0,147480107220.9356,25112972581.574547,-4995.394061435465,29377.730247822765,-442786817.9523209
855360.0,147436728908.5155,25366759031.442966,-5045.8744315304975,29369.089725563754,-442786817.9495804
864000.0,147392914510.11395,25620470451.920773,-5096.33981556184,29360.362346458765,-442786817.94683206
872640.0,147348664155.85797,25874106092.677147,-5146.790063686125,29351.548136640326,-442786817.9440754
881280.0,147303977977.169,26127665203.60818,-5197.2250261060435,29342.647122500824,-442786817.94131136
889920.0,147258856106.7626,26381147034.83912,-5247.644553070797,29333.65933069244,-442786817.9385391
898560.0,147213298678.6479,26634550836.726597,-5298.048494876556,29324.584788127057,-442786817.9357587
907200.0,147167305828.1273,26887875859.860897,-5348.436701866914,29315.423521976176,-442786817.93297064
915840.0,147120877691.796,27141121355.06818,-5398.809024433341,29306.17555967083,-442786817.9301744
924480.0,147074014407.54166,27394286573.412735,-5449.16531301564,29296.840928901504,-442786817.92736995
933120.0,147026716114.54388,27647370766.19922,-5499.505418102402,29287.419657618033,-442786817.92455775
941760.0,146978982953.27383,27900373184.974888,-5549.829190231458,29277.911774029533,-442786817.9217376
950400.0,146930815065.49387,28153293081.531853,-5600.136479990335,29268.317306604305,-442786817.9189095
959040.0,146882212594.25702,28406129707.90931,-5650.427138016711,29258.63628406974,-442786817.9160735
967680.0,146833175683.9066,28658882316.395775,-5700.701014998866,29248.868735412234,-442786817.91322935
976320.0,146783704480.07568,28911550159.531326,-5750.957961676139,29239.014689877098,-442786817.91037744
984960.0,146733799129.6869,29164132490.10984,-5801.197828839379,29229.074176968465,-442786817.90751714
993600.0,146683459780.95163,29416628561.181225,-5851.420467331401,29219.047226449195,-442786817.90464944
1002240.0,146632686583.3699,29669037626.05366,-5901.625728047434,29208.933868340784,-442786817.90177345
1010880.0,146581479687.7297,29921358938.29583,-5951.813461935582,29198.73413292327,-442786817.8988898
1019520.0,146529839246.10663,30173591751.739147,-6001.983519997271,29188.44805073514,-442786817.89599794
1028160.0,146477765411.86334,30425735320.48,-6052.135753287703,29178.075652573225,-442786817.89309835
1036800.0,146425258339.64923,30677788898.881977,-6102.270012916309,29167.616969492617,-442786817.8901908
1045440.0,146372318185.3998,30929751741.578094,-6152.3861500472,29157.07203280656,-442786817.8872753
1054080.0,146318945106.3363,31181623103.473034,-6202.484015899625,29146.440874086362,-442786817.8843519
1062720.0,146265139260.96518,31433402239.74537,-6252.563461748413,29135.72352516128,-442786817.88142073
1071360.0,146210900809.07764,31685088405.849785,-6302.624338924433,29124.92001811844,-442786817.8784814
1080000.0,146156229911.74915,31936680857.519318,-6352.666498815042,29114.030385302718,-442786817.8755343
1088640.0,146101126731.33896,32188178850.76758,-6402.6897928645385,29103.054659316655,-442786817.8725791
1097280.0,146045591431.48953,32439581641.890972,-6452.694072574611,29091.992873020343,-442786817.86961603
1105920.0,145989624177.1262,32690888487.470932,-6502.679189504791,29080.845059531326,-442786817.866645
1114560.0,145933225134.45648,32942098644.376137,-6552.6449952729035,29069.611252224495,-442786817.8636661
1123200.0,145876394470.96973,33193211369.764736,-6602.591341555518,29058.29148473198,-442786817.8606795
1131840.0,145819132355.4365,33444225921.086575,-6652.518080088396,29046.88579094306,-442786817.85768485
1140480.0,145761438957.90814,33695141556.085403,-6702.425062666948,29035.394205004035,-442786817.8546821
1149120.0,145703314449.71622,33945957532.801117,-6752.312141146677,29023.816761318132,-442786817.8516717
1157760.0,145644759003.472,34196673109.571957,-6802.179167443631,29012.153494545397,-442786817.84865326
1166400.0,145585772793.0659,34447287545.03674,-6852.02599353485,29000.40443960258,-442786817.8456272
1175040.0,145526355993.66705,34697800098.13708,-6901.852471458823,28988.569631663024,-442786817.84259295
1183680.0,145466508781.72272,34948210028.119576,-6951.6584533159275,28976.64910615657,-442786817.8395511
1192320.0,145406231334.95767,35198516594.53806,-7001.443791268886,28964.642898769427,-442786817.8365012
1200960.0,145345523832.37375,35448719057.25581,-7051.208337543211,28952.551045444074,-442786817.8334436
1209600.0,145284386454.24933,35698816676.44775,-7100.951944427655,28940.37358237914,-442786817.830378
1218240.0,145222819382.13873,35948808712.60264,-7150.674464274657,28928.11054602929,-442786817.8273045
1226880.0,145160822798.87164,36198694426.52535,-7200.375749500795,28915.761973105113,-442786817.8242233
1235520.0,145098396888.5526,36448473079.33903,-7250.055652587229,28903.32790057301,-442786817.82113403
1244160.0,145035541836.56046,36698143932.4873,-7299.714026080152,28890.808365655073,-442786817.81803715
1252800.0,144972257829.54773,36947706247.736496,-7349.350722591237,28878.20340582897,-442786817.8149323
1261440.0,144908545055.44016,37197159287.17788,-7398.965594798085,28865.513058827823,-442786817.81181943
1270080.0,144844403703.43597,37446502313.22981,-7448.558495444668,28852.7373626401,-442786817.80869895
1278720.0,144779833964.0055,37695734588.639984,-7498.129277341783,28839.876355509485,-442786817.8055706
1287360.0,144714836028.89044,37944855376.48761,-7547.677793367491,28826.930075934768,-442786817.80243427
1296000.0,144649410091.10333,38193863940.18564,-7597.203896467571,28813.898562669718,-442786817.79929036
1304640.0,144583556344.927,38442759543.482956,-7646.70743965596,28800.78185472296,-442786817.7961383
1313280.0,144517274985.91388,38691541450.466576,-7696.188276015203,28787.57999135786,-442786817.7929787
1321920.0,144450566210.88553,38940208925.56386,-7745.6462586968955,28774.29301209239,-442786817.7898113
1330560.0,144383430217.93198,39188761233.544685,-7795.0812409221335,28760.920956699014,-442786817.78663594
1339200.0,144315867206.41107,39437197639.52368,-7844.493075981954,28747.46386520457,-442786817.78345263
1347840.0,144247877376.94797,39685517408.9624,-7893.881617237783,28733.92177789012,-442786817.78026175
1356480.0,144179460931.43448,39933719807.67152,-7943.24671812188,28720.29473529085,-442786817.7770629
1365120.0,144110618073.0284,40181804101.813034,-7992.588232137782,28706.582778195923,-442786817.7738564
1373760.0,144041349006.153,40429769557.902466,-8041.906012860749,28692.78594764837,-442786817.77064186
1382400.0,143971653936.49637,40677615442.811035,-8091.199913938206,28678.904284944947,-442786817.7674197
1391040.0,143901533071.01068,40925341023.76787,-8140.46978909019,28664.937831636005,-442786817.76418966
1399680.0,143830986617.9117,41172945568.36218,-8189.715492109791,28650.88662952537,-442786817.760952
1408320.0,143760014786.67816,41420428344.54546,-8238.936876863596,28636.750720670203,-442786817.7577061
1416960.0,143688617788.05096,41667788620.633675,-8288.133797292134,28622.530147380876,-442786817.7544527
1425600.0,143616795834.0327,41915025665.30943,-8337.306107410315,28608.22495222083,-442786817.75119156
1434240.0,143544549137.887,42162138747.6242,-8386.45366130788,28593.835178006448,-442786817.7479228
1442880.0,143471877914.13773,42409127137.00046,-8435.576313149833,28579.36086780692,-442786817.744646
1451520.0,143398782378.56848,42655990103.233894,-8484.673917176893,28564.80206494411,-442786817.74136156
1460160.0,143325262748.22192,42902726916.495605,-8533.74632770593,28550.158812992413,-442786817.7380696
1468800.0,143251319241.39908,43149336847.33424,-8582.793399130409,28535.431155778624,-442786817.7347697
1477440.0,143176952077.65863,43395819166.67822,-8631.81498592083,28520.619137381804,-442786817.73146194
1486080.0,143102161477.81638,43642173145.83788,-8680.810942625172,28505.722802133132,-442786817.72814655
1494720.0,143026947663.94443,43888398056.50769,-8729.781123869332,28490.742194615774,-442786817.7248234
1503360.0,142951310859.3706,44134493170.76838,-8778.725384357564,28475.67735966474,-442786817.7214925
1512000.0,142875251288.67776,44380457761.08916,-8827.643578872921,28460.528342366746,-442786817.7181537
1520640.0,142798769177.70306,44626291100.32986,-8876.535562277699,28445.29518806007,-442786817.71480715
1529280.0,142721864753.53732,44871992461.74314,-8925.401189513868,28429.97794233441,-442786817.7114531
1537920.0,142644538244.52432,45117561118.97663,-8974.240315603522,28414.576651030744,-442786817.70809114
1546560.0,142566789880.26007,45362996346.07511,-9023.05279564931,28399.091360241182,-442786817.7047215
1555200.0,142488619891.5922,45608297417.48269,-9071.838484834878,28383.522116308828,-442786817.7013445
1563840.0,142410028510.61917,45853463608.044945,-9120.597238425311,28367.868965827627,-442786817.69795954
1572480.0,142331015970.6896,46098494193.01113,-9169.328911767565,28352.131955642224,-442786817.6945668
1581120.0,142251582506.40158,46343388448.036316,-9218.033360290912,28336.31113284782,-442786817.6911663
1589760.0,142171728353.6019,46588145649.18355,-9266.710439507373,28320.406544790014,-442786817.68775845
1598400.0,142091453749.38538,46832765072.926025,-9315.360005012159,28304.418239064664,-442786817.6843425
1607040.0,142010758932.09412,47077245996.149254,-9363.981912484105,28288.34626351774,-442786817.68091905
1615680.0,141929644141.31683,47321587696.15321,-9412.576017686111,28272.190666245162,-442786817.67748785
1624320.0,141848109617.88803,47565789450.6545,-9461.142176465577,28255.95149559266,-442786817.67404914
1632960.0,141766155603.8874,47809850537.78852,-9509.68024475484,28239.628800155624,-442786817.6706028
1641600.0,141683782342.63892,48053770236.111595,-9558.19007857161,28223.222628778938,-442786817.66714865
1650240.0,141600990078.7103,48297547824.60316,-9606.671534019406,28206.733030556843,-442786817.66368675
1658880.0,141517779057.91205,48541182582.667885,-9655.124467287993,28190.160054832773,-442786817.66021746
1667520.0,141434149527.2969,48784673790.13787,-9703.548734653814,28173.503751199205,-442786817.65674037
1676160.0,141350101735.15897,49028020727.27475,-9751.94419248043,28156.7641694975,-442786817.65325564
1684800.0,141265635931.03296,49271222674.771866,-9800.310697218953,28139.941359817753,-442786817.649763
1693440.0,141180752365.6935,49514278913.75642,-9848.648105408476,28123.03537249863,-442786817.64626276
1702080.0,141095451291.15436,49757188725.791595,-9896.956273676517,28106.046258127215,-442786817.6427554
1710720.0,141009732960.6676,49999951392.878746,-9945.235058739443,28088.97406753885,-442786817.6392401
1719360.0,140923597628.72293,50242566197.4595,-9993.484317402912,28071.81885181697,-442786817.63571715
1728000.0,140837045551.04684,50485032422.41792,-10041.7039065623,28054.580662292956,-442786817.6321866
1736640.0,140750076984.6019,50727349351.08264,-10089.893683203138,28037.25955054596,-442786817.6286485
1745280.0,140662692187.58585,50969516267.22901,-10138.053504401543,28019.85556840276,-442786817.62510276
1753920.0,140574891419.43097,51211532455.08124,-10186.183227324653,28002.368767937573,-442786817.62154925
1762560.0,140486674940.8032,51453397199.314514,-10234.282709231056,27984.799201471917,-442786817.6179886
1771200.0,140398043013.60135,51695109785.05716,-10282.351807471225,27967.146921574436,-442786817.6144201
1779840.0,140308995900.9564,51936669497.89275,-10330.390379487946,27949.411981060737,-442786817.61084384
1788480.0,140219533867.2305,52178075623.86227,-10378.398282816752,27931.594432993224,-442786817.60726035
1797120.0,140129657178.0164,52419327449.4662,-10426.375375086354,27913.69433068093,-442786817.60366887
1805760.0,140039366100.13647,52660424261.66671,-10474.321514019073,27895.711727679354,-442786817.60007006
1814400.0,139948660901.64203,52901365347.889725,-10522.236557431264,27877.646677790293,-442786817.59646374
1823040.0,139857541851.81235,53142149996.02709,-10570.120363233755,27859.499235061667,-442786817.59284973
1831680.0,139766009221.15402,53382777494.438705,-10617.97278943227,27841.26945378736,-442786817.5892282
1840320.0,139674063281.40005,53623247131.954605,-10665.793694127862,27822.95738850705,-442786817.585599
1848960.0,139581704305.509,53863558197.87712,-10713.582935517343,27804.56309400602,-442786817.58196235
1857600.0,139488932567.6642,54103709981.982994,-10761.340371893706,27786.08662531501,-442786817.57831824
1866240.0,139395748343.27298,54343701774.52548,-10809.065861646563,27767.528037710035,-442786817.5746664
1874880.0,139302151908.96567,54583532866.236496,-10856.759263262566,27748.88738671221,-442786817.5710072
1883520.0,139208143542.59494,54823202548.3287,-10904.42043532584,27730.164728087577,-442786817.56734055
1892160.0,139113723523.2348,55062710112.49763,-10952.049236518405,27711.360117846933,-442786817.56366616
1900800.0,139018892131.17987,55302054850.92382,-10999.64552562061,27692.473612245652,-442786817.55998427
1909440.0,138923649647.94446,55541236056.27492,-11047.209161511553,27673.505267783516,-442786817.55629504
1918080.0,138827996356.26175,55780253021.70776,-11094.740003169512,27654.455141204526,-442786817.5525981
1926720.0,138731932540.08292,56019105040.87053,-11142.23790967237,27635.323289496737,-442786817.54889375
1935360.0,138635458484.57626,56257791407.90482,-11189.702740198043,27616.109769892068,-442786817.54518193
1944000.0,138538574476.12637,56496311417.44778,-11237.134354024898,27596.814639866134,-442786817.54146266
1952640.0,138441280802.33322,56734664364.63418,-11284.532610532191,27577.43795713806,-442786817.537736
1961280.0,138343577752.01132,56972849545.09856,-11331.89736920048,27557.979779670302,-442786817.53400147
1969920.0,138245465615.1888,57210866254.97728,-11379.228489612056,27538.440165668464,-442786817.53025985
1978560.0,138146944683.10663,57448713790.91067,-11426.525831451365,27518.81917358112,-442786817.52651054
1987200.0,138048015248.21756,57686391450.04508,-11473.789254505433,27499.116862099625,-442786817.5227539
1995840.0,137948677604.18542,57923898530.03503,-11521.01861866429,27479.333290157938,-442786817.5189899
2004480.0,137848932045.88416,58161234329.04525,-11568.21378392139,27459.468516932433,-442786817.51521814
2013120.0,137748778869.39682,58398398145.75282,-11615.37461037404,27439.522601841716,-442786817.51143914
2021760.0,137648218372.0149,58635389279.34924,-11662.500958223814,27419.49560454644,-442786817.5076526
2030400.0,137547250852.23718,58872207029.54252,-11709.592687776985,27399.387584949116,-442786817.5038586
2039040.0,137445876609.769,59108850696.559265,-11756.649659444938,27379.19860319393,-442786817.5000572
2047680.0,137344095945.52132,59345319581.14678,-11803.671733744597,27358.92871966655,-442786817.4962483
2056320.0,137241909161.6097,59581612984.57514,-11850.658771298844,27338.57799499394,-442786817.4924323
2064960.0,137139316561.35352,59817730208.63928,-11897.610632836942,27318.146490044164,-442786817.4886084
2073600.0,137036318449.27496,60053670555.66108,-11944.527179194953,27297.63426592621,-442786817.48477745
2082240.0,136932915131.09816,60289433328.49143,-11991.408271316159,27277.041383989792,-442786817.48093915
2090880.0,136829106913.74821,60525017830.512344,-12038.25377025148,27256.367905825144,-442786817.47709334
2099520.0,136724894105.35028,60760423365.638985,-12085.063537159898,27235.61389326285,-442786817.47324014
2108160.0,136620277015.22862,60995649238.32179,-12131.837433308872,27214.77940837364,-442786817.46937954
2116800.0,136515255953.90569,61230694753.54852,-12178.575320074757,27193.864513468197,-442786817.46551144
2125440.0,136409831233.10117,61465559216.84634,-12225.277058943224,27172.869271096963,-442786817.4616363
2134080.0,136304003165.73105,61700241934.28387,-12271.942511509678,27151.793744049937,-442786817.45775366
2142720.0,136197772065.90665,61934742212.47328,-12318.571539479673,27130.63799535649,-442786817.4538636
2151360.0,136091138248.93369,62169059358.572365,-12365.164004669334,27109.402088285162,-442786817.4499662
2160000.0,135984102031.31128,62403192680.28657,-12411.719769005767,27088.086086343465,-442786817.4460615
2168640.0,135876663730.73105,62637141485.87108,-12458.238694527483,27066.69005327768,-442786817.44214934
2177280.0,135768823666.07611,62870905084.13288,-12504.720643384808,27045.214053072672,-442786817.43823004
2185920.0,135660582157.4201,63104482784.43283,-12551.165477840303,27023.65814995167,-442786817.4343031
2194560.0,135551939526.02625,63337873896.68768,-12597.573060269176,27002.022408376077,-442786817.430369
2203200.0,135442896094.34634,63571077731.372185,-12643.943253159701,26980.30689304528,-442786817.4264278
2211840.0,135333452186.01982,63804093599.5211,-12690.27591911363,26958.511668896423,-442786817.4224789
2220480.0,135223608125.87273,64036920812.7313,-12736.570920846607,26936.636801104225,-442786817.4185231
2229120.0,135113364239.91675,64269558683.16376,-12782.82812118858,26914.68235508077,-442786817.41455954
2237760.0,135002720855.34822,64502006523.545654,-12829.047383084224,26892.6483964753,-442786817.4105888
2246400.0,134891678300.54716,64734263647.17239,-12875.22856959334,26870.534991174,-442786817.4066111
2255040.0,134780236905.07625,64966329367.90967,-12921.371543891282,26848.342205299825,-442786817.40262604
2263680.0,134668396999.67981,65198203000.19549,-12967.476169269357,26826.070105212257,-442786817.3986338
2272320.0,134556158916.28285,65429883859.04224,-13013.542309135246,26803.718757507115,-442786817.39463407
2280960.0,134443522987.99004,65661371260.038704,-13059.569827013409,26781.28822901635,-442786817.39062726
2289600.0,134330489549.08464,65892664519.35213,-13105.558586545503,26758.77858680783,-442786817.3866131
2298240.0,134217058935.0276,66123762953.730225,-13151.508451490787,26736.18989818513,-442786817.3825916
2306880.0,134103231482.45647,66354665880.503235,-13197.419285726535,26713.522230687326,-442786817.37856287
2315520.0,133989007529.18434,66585372617.58596,-13243.290953248446,26690.775652088778,-442786817.374527
2324160.0,133874387414.19893,66815882483.47978,-13289.123318171054,26667.950230398925,-442786817.37048376
2332800.0,133759371477.66145,67046194797.274704,-13334.916244728136,26645.046033862072,-442786817.3664333
2341440.0,133643960060.90564,67276308878.65137,-13380.669597273123,26622.063130957173,-442786817.362376
2350080.0,133528153506.43669,67506224047.88309,-13426.383240279507,26599.00159039762,-442786817.35831094
2358720.0,133411952157.93024,67735939625.837875,-13472.057038341249,26575.86148113103,-442786817.354239
2367360.0,133295356360.2313,67965454933.98047,-13517.690856173185,26552.64287233902,-442786817.35015976
2376000.0,133178366459.35321,68194769294.37433,-13563.28455861144,26529.345833437008,-442786817.3460733
2384640.0,133060982802.47665,68423882029.68369,-13608.838010613825,26505.970434073985,-442786817.34197986
2393280.0,132943205737.94849,68652792463.17557,-13654.351077260253,26482.516744132292,-442786817.3378793
2401920.0,132825035615.28079,68881499918.72174,-13699.82362375314,26458.984833727423,-442786817.33377135
2410560.0,132706472785.14975,69110003720.80081,-13745.255515417812,26435.374773207783,-442786817.3296563
2419200.0,132587517599.3946,69338303194.50021,-13790.646617702909,26411.686633154477,-442786817.3255339
2427840.0,132468170411.0166,69566397665.51817,-13835.99679618079,26387.920484381102,-442786817.32140464
2436480.0,132348431574.17789,69794286460.16577,-13881.305916547943,26364.076397933506,-442786817.31726813
2445120.0,132228301444.20047,70021968905.36893,-13926.573844625378,26340.154445089578,-442786817.31312466
2453760.0,132107780377.56511,70249444328.6704,-13971.800446359042,26316.154697359023,-442786817.30897385
2462400.0,131986868731.91026,70476712058.23177,-14016.985587820218,26292.077226483143,-442786817.3048159
2471040.0,131865566866.03099,70703771422.83551,-14062.129135205923,26267.922104434605,-442786817.3006507
2479680.0,131743875139.87785,70930621751.8869,-14107.230954839319,26243.689403417222,-442786817.2964786
2488320.0,131621793914.55585,71157262375.41608,-14152.290913170107,26219.379195865728,-442786817.2922994
2496960.0,131499323552.3233,71383692624.07999,-14197.308876774936,26194.991554445547,-442786817.2881129
2505600.0,131376464416.59074,71609911829.16443,-14242.2847123578,26170.526552052575,-442786817.28391975
2514240.0,131253216871.91986,71835919322.586,-14287.218286750438,26145.984261812948,-442786817.27971935
2522880.0,131129581284.02235,72061714436.89412,-14332.109466912736,26121.36475708281,-442786817.27551186
