time,x,y,v_x,v_y,total_energy
8467200.0,-17004778691.170898,148900852552.46048,-29559.955029081597,-3327.7121889100613,-442784571.71788025
8553600.0,-19556257329.946884,148591434266.5385,-29497.719536835597,-3834.1261391937887,-442784547.2171873
8640000.0,-22101983726.04792,148238309134.99265,-29426.8130360979,-4339.370659000837,-442784522.7340138
8726400.0,-24641209611.672173,147841584613.3221,-29347.2577938231,-4843.297442167136,-442784498.269913
8812800.0,-27173188752.416862,147401380952.79404,-29259.07860783101,-5345.758617990036,-442784473.8264319
8899200.0,-29697177165.575287,146917831160.95837,-29162.30279788772,-5846.606794211165,-442784449.4051095
8985600.0,-32212433337.631973,146391080958.45728,-29056.9601960643,-6345.695099803443,-442784425.0074783
9072000.0,-34718218440.89368,145821288732.14642,-28943.0831363777,-6842.877227550393,-442784400.6350624
9158400.0,-37213796549.19447,145208625484.54672,-28820.706443718886,-7338.007476406017,-442784376.28937757
9244800.0,-39698434852.61352,144553274779.64575,-28689.867422073206,-7830.94079362362,-442784351.9719308
9331200.0,-42171403871.144615,143855432685.0697,-28550.605842038214,-8321.532816642117,-442784327.68422025
9417600.0,-44631977667.257065,143115307710.64688,-28402.963927644396,-8809.639914718458,-442784303.4277336
9504000.0,-47079434057.28783,142333120743.3855,-28246.98634248438,-9295.119230294968,-442784279.2039493
9590400.0,-49513054821.60549,141509104978.88898,-28082.720175156366,-9777.828720090507,-442784255.01433474
9676800.0,-51932125913.48706,140643505849.2331,-27910.214924027718,-10257.627195904526,-442784230.86034715
9763200.0,-54335937666.64905,139736580947.33044,-27729.522481324737,-10734.374365123193,-442784206.7434316
9849600.0,-56723785001.37499,138788599947.80807,-27540.69711655492,-11207.930870916935,-442784182.6650223
9936000.0,-59094967629.18189,137799844524.42587,-27343.795459267996,-11678.158332118875,-442784158.6265409
10022400.0,-61448790255.96882,136770608264.06319,-27138.87648116236,-12144.919382773778,-442784134.6293964
10108800.0,-63784562783.591354,135701196577.30307,-26926.001477543472,-12608.077711347263,-442784110.6749854
10195200.0,-66101600509.80619,134591926605.64369,-26705.234048141152,-13067.498099585227,-442784086.76469105
10281600.0,-68399224326.53079,133443127125.36763,-26476.640077292624,-13523.046461013495,-442784062.8998831
10368000.0,-70676760916.36362,132255138448.10054,-26240.287713498445,-13974.589879067935,-442784039.08191675
10454400.0,-72933542947.31105,131028312318.09152,-25996.24734835852,-14421.996644845389,-442784015.3121334
10540800.0,-75168909265.66774,129763011806.2485,-25744.591594895555,-14865.136294465912,-442783991.5918594
10627200.0,-77382205086.9978,128459611200.96243,-25485.395265273415,-15303.879646037007,-442783967.922406
10713600.0,-79572782185.16496,127118495895.75514,-25218.735347917955,-15738.098836210635,-442783944.3050696
10800000.0,-81739999079.36014,125740062273.78659,-24944.690984048066,-16167.667356323995,-442783920.74113005
10886400.0,-83883221219.07617,124324717589.25761,-24663.343443624723,-16592.46008811517,-442783897.23185104
10972800.0,-86001821166.97945,122872879845.74542,-24374.77610072597,-17012.353339004923,-442783873.77848047
11059200.0,-88095178779.62933,121384977671.5097,-24079.074408355908,-17427.22487693606,-442783850.38224906
11145600.0,-90162681385.99684,119861450191.80794,-23776.325872695794,-17836.953964761957,-442783827.0443698
11232000.0,-92203723963.73465,118302746898.25912,-23466.620026805496,-18241.42139417597,-442783803.76603943
11318400.0,-94217709313.15134,116709327515.29605,-23150.048403783672,-18640.509519173636,-442783780.5484362
11404800.0,-96204048228.84349,115081661863.74686,-22826.704509395087,-19034.10228903971,-442783757.39271975
11491200.0,-98162159668.93997,113420229721.58708,-22496.68379417359,-19422.08528085223,-442783734.30003256
11577600.0,-100091470921.91339,111725520681.90454,-22160.083625009385,-19804.345731495985,-442783711.27149737
11664000.0,-101991417770.9146,109998034008.11949,-21817.003256229294,-20180.77256917791,-442783688.30821836
11750400.0,-103861444655.58685,108238278486.50362,-21467.54380017879,-20551.256444437047,-442783665.41128063
11836800.0,-105701004831.31696,106446772276.04167,-21111.808197314673,-20915.689760641955,-442783642.5817491
11923200.0,-107509560525.88133,104624042755.68054,-20749.901185817318,-21273.966703968475,-442783619.82066935
12009600.0,-109286583093.44618,102770626369.01074,-20381.92927073155,-21625.98327285109,-442783597.12906635
12096000.0,-111031553165.88113,100887068466.42627,-20008.000692645186,-21971.637306901073,-442783574.5079458
12182400.0,-112743960801.34697,98973923144.80908,-19628.225395914447,-22310.828515284975,-442783551.9582913
12268800.0,-114423305630.11873,97031753084.78511,-19242.714996445444,-22643.458504556962,-442783529.48106647
12355200.0,-116069096997.60599,95061129385.59933,-18851.582749041034,-22969.430805938824,-442783507.0772135
12441600.0,-117680854104.5335,93062631397.65787,-18454.94351432241,-23288.650902041565,-442783484.7476531
12528000.0,-119258106144.24556,91036846552.78546,-18052.913725234826,-23601.026253022606,-442783462.49328494
12614400.0,-120800392437.09882,88984370192.24768,-17645.611353146927,-23906.466322172873,-442783440.3149857
12700800.0,-122307262561.9086,86905805392.58699,-17233.155873553216,-24204.882600928097,-442783418.2136112
12787200.0,-123778276484.41508,84801762789.3229,-16815.668231389252,-24496.188633298876,-442783396.1899939
12873600.0,-125213004682.7361,82672860398.56668,-16393.270805969176,-24780.300039714195,-442783374.2449445
12960000.0,-126611028269.7745,80519723436.60121,-15966.08737555525,-25057.134540273186,-442783352.3792508
13046400.0,-127971939112.5486,78342984137.47786,-15534.243081569173,-25326.61197740016,-442783330.59367746
13132800.0,-129295339948.41522,76143281568.68161,-15097.86439245489,-25588.654337898,-442783308.8889664
13219200.0,-130580844498.15564,73921261444.91699,-14657.079067202738,-25843.18577439522,-442783287.2658356
13305600.0,-131828077575.89558,71677575940.06728,-14212.016118544761,-26090.132626182127,-442783265.72498035
13392000.0,-133036675195.83138,69412883497.3799,-13762.805775831112,-26329.423439431615,-442783244.2670718
13478400.0,-134206284675.73491,67127848637.931465,-13309.579447597436,-26560.988986800392,-442783222.892757
13564800.0,-135336564737.21144,64823141767.42612,-12852.469683833233,-26784.762286406432,-442783201.60266024
13651200.0,-136427185602.68459,62499438981.381256,-12391.610137961165,-27000.67862017875,-442783180.3973799
13737600.0,-137477829089.08408,60157421868.75506,-11927.135528537356,-27208.675551575587,-442783159.27749145
13824000.0,-138488188698.21262,57797777314.07052,-11459.181600682736,-27408.692942667374,-442783138.2435454
13910400.0,-139457969703.7689,55421197298.09102,-10987.885087255527,-27600.67297058092,-442783117.29606795
13996800.0,-140386889235.00513,53028378697.10283,-10513.383669774961,-27784.56014330139,-442783096.43556
14083200.0,-141274676356.9977,50620023080.86011,-10035.815939106411,-27960.301314828866,-442783075.6624983
14169600.0,-142121072147.511,48196836509.24836,-9555.32135591805,-28127.845699686317,-442783054.97733414
14256000.0,-142925829770.43494,45759529327.72246,-9072.040210919275,-28287.144886776074,-442783034.3804943
14342400.0,-143688714545.77817,43308815961.57571,-8586.11358489107,-28438.152852581927,-442783013.87238
14428800.0,-144409504016.1988,40845414709.096565,-8097.683308518561,-28580.82597371418,-442782993.45336705
14515200.0,-145087988010.05646,38370047533.66992,-7606.891922035986,-28715.123038795115,-442782973.1238063
14601600.0,-145723968700.96988,35883439854.88001,-7113.8826346943815,-28841.005259682428,-442782952.88402295
14688000.0,-146317260663.865,33386320338.672302,-6618.799284062242,-28958.436282028433,-442782932.7343171
14774400.0,-146867690927.49954,30879420686.631783,-6121.786295169458,-29067.382195172842,-442782912.6749625
14860800.0,-147375099023.45126,28363475424.435387,-5622.988639504853,-29167.811541367155,-442782892.70620793
14947200.0,-147839337031.5573,25839221689.536312,-5122.55179387764,-29259.695324328823,-442782872.8282761
15033600.0,-148260269621.79373,23307399018.138287,-4620.6216991531355,-29343.00701712344,-442782853.0413636
15120000.0,-148637774092.58435,20768749131.517868,-4117.344718873084,-29417.72256937342,-442782833.34564203
15206400.0,-148971740405.52985,18224015721.753044,-3612.8675977709568,-29483.820413791702,-442782813.74125695
15292800.0,-149262071216.54813,15673944236.916529,-3107.3374201925835,-29541.281472039173,-442782794.22832775
15379200.0,-149508681903.4185,13119281665.792194,-2600.901568432506,-29590.089159904674,-442782774.80694777
15465600.0,-149711500589.7224,10560776322.173277,-2093.7076809964296,-29630.22939180654,-442782755.4771847
15552000.0,-149870468165.1756,7999177628.800955,-1585.9036108001715,-29661.69058461477,-442782736.23908025
15638400.0,-149985538302.3455,5435235901.002081,-1077.6373833154935,-29684.463660793095,-442782717.09265023
15724800.0,-150056677469.75082,2869702130.084831,-569.0571546732275,-29698.542050860317,-442782698.0378845
15811200.0,-150083864941.33954,303327766.551116,-60.31116973409371,-29703.92169517042,-442782679.0747464
15897600.0,-150067092802.3429,-2263135496.8153634,448.4522798623801,-29700.601045011124,-442782660.203174
15984000.0,-150006365951.50418,-4828935941.926523,957.0848976604293,-29688.581063020647,-442782641.4230794
16070400.0,-149901702099.6817,-7393322042.37385,1465.4384243517047,-29667.865222922606,-442782622.7343484
16156800.0,-149753131764.82626,-9955542680.359997,1973.3646797295964,-29638.459508579122,-442782604.1368414
16243200.0,-149560698263.33438,-12514847363.5191,2480.715604623821,-29600.372412362307,-442782585.63039255
16329600.0,-149324457697.77945,-15070486441.566956,2987.3433028048644,-29553.614932844455,-442782567.2148103
16416000.0,-149044478941.02396,-17621711322.722206,3493.1000828478777,-29498.200571807425,-442782548.8898778
16502400.0,-148720843616.71652,-20167774689.83972,3997.8384999456243,-29434.145330571788,-442782530.6553519
16588800.0,-148353646076.17874,-22707930716.197456,4501.411397660084,-29361.46770564648,-442782512.51096386
16675200.0,-147942993371.68765,-25241435280.878082,5003.671949602322,-29280.188683699835,-442782494.45642
16761600.0,-147489005226.1603,-27767546183.68683,5504.473701030238,-29190.331735853008,-442782476.4914007
16848000.0,-146991813999.24814,-30285523359.54702,6003.670610353823,-29091.922811296896,-442782458.6155608
16934400.0,-146451564649.84937,-32794629092.314903,6501.117090537547,-28984.99033023389,-442782440.8285303
17020800.0,-145868414695.04907,-35294128227.95552,6996.668050389527,-28869.565176145825,-442782423.12991387
17107200.0,-145242534165.49692,-37783288387.021416,7490.178935727118,-28745.680687389704,-442782405.5192907
17193600.0,-144574105557.2336,-40261380176.37626,7981.505770408596,-28613.37264812288,-442782387.996215
17280000.0,-143863323779.97852,-42727677400.10541,8470.505197220597,-28472.679278559524,-442782370.56021684
17366400.0,-143110396101.89075,-45181457269.55583,8957.034518611015,-28323.641224560328,-442782353.2108005
17452800.0,-142315542090.81805,-47622000612.4478,9440.951737257046,-28166.301546557595,-442782335.94744635
17539200.0,-141478993552.0479,-50048592081.00101,9922.115596458096,-28000.705707817888,-442782318.76961017
17625600.0,-140600994462.57635,-52460520359.01807,10400.385620343299,-27826.901562044684,-442782301.6767227
17712000.0,-139681800901.91122,-54857078367.86836,10875.622153883385,-27644.939340323523,-442782284.66819155
17798400.0,-138721680979.42712,-57237563471.31566,11347.686402696676,-27454.871637412318,-442782267.7433993
17884800.0,-137720914758.29,-59601277679.13292,11816.440472638988,-27256.753397379638,-442782250.9017047
17971200.0,-136679794175.97102,-61947527849.44817,12281.747409167274,-27050.6418985939,-442782234.1424437
18057600.0,-135598622961.3692,-64275625889.76549,12743.471236466816,-26836.59673806658,-442782217.4649275
18144000.0,-134477716548.56398,-66584888956.605316,13201.47699633185,-26614.679815152613,-442782200.8684444
18230400.0,-133317401987.21938,-68874639653.70891,13655.630786789496,-26384.955314611463,-442782184.3522598
18316800.0,-132118017849.66231,-71144206228.7516,14105.799800456898,-26147.489689032256,-442782167.9156151
18403200.0,-130879914134.65865,-73392922768.51027,14551.852362621546,-25902.351640626726,-442782151.5577299
18489600.0,-129603452167.91127,-75620129392.43044,14993.657969034704,-25649.612102393756,-442782135.2778004
18576000.0,-128289004499.30537,-77825172444.53896,15431.087323407992,-25389.344218659433,-442782119.07500076
18662400.0,-126936954796.92717,-80007404683.64844,15864.012374603126,-25121.623324996785,-442782102.94848317
18748800.0,-125547697737.88281,-82166185471.80005,16292.306353504908,-24846.52692752937,-442782086.8973769
18835200.0,-124121638895.94539,-84300880960.89159,16715.84380956756,-24564.134681623153,-442782070.9207903
18921600.0,-122659194626.05869,-86410864277.43823,17134.50064702455,-24274.528369971213,-442782055.01780975
19008000.0,-121160791945.72716,-88495515705.41367,17548.154160752107,-23977.791880075954,-442782039.18750066
19094400.0,-119626868413.32243,-90554222867.1197,17956.683071776642,-23674.01118113365,-442782023.4289067
19180800.0,-118057872003.3376,-92586380902.03311,18359.967562416357,-23363.274300326346,-442782007.7410514
19267200.0,-116454260978.62128,-94591392643.57845,18757.889311047344,-23045.671298526217,-442781992.12293726
19353600.0,-114816503759.6243,-96568668793.77654,19150.331526484566,-22721.294245417695,-442781976.57354677
19440000.0,-113145078790.69276,-98517628095.71848,19537.178981968125,-22390.23719404281,-442781961.0918423
19526400.0,-111440474403.44193,-100437697503.8155,19918.31804874529,-22052.59615477531,-442781945.6767661
19612800.0,-109703188677.24622,-102328312351.77576,20293.63672923878,-21708.469068729344,-442781930.3272418
19699200.0,-107933729296.88171,-104188916518.25912,20663.024689791968,-21357.955780608558,-442781915.04217243
19785600.0,-106132613407.35779,-106018962590.1623,21026.373292981516,-21001.158011001717,-442781899.8204434
19872000.0,-104300367465.97589,-107817912023.48634,21383.575629488285,-20638.179328131002,-442781884.66092074
19958400.0,-102437527091.65399,-109585235301.73987,21734.52654951717,-20269.12511905937,-442781869.56245226
20044800.0,-100544636911.55602,-111320412091.83116,22079.12269375677,-19894.10256036348,-442781854.5238678
20131200.0,-98622250405.0664,-113022931397.40367,22417.262523869747,-19513.22058827888,-442781839.54397994
20217600.0,-96670929745.15088,-114692291709.56923,22748.846352504886,-19126.589868324223,-442781824.62158257
20304000.0,-94691245637.14487,-116328001154.99454,23073.776372821863,-18734.32276441156,-442781809.7554537
20390400.0,-92683777155.01242,-117929577641.29672,23391.956687519883,-18336.5333074498,-442781794.9443542
20476800.0,-90649111575.11856,-119496548999.70444,23703.293337361374,-17933.337163448618,-442781780.1870283
20563200.0,-88587844207.55919,-121028453124.94177,24007.69432918201,-17524.851601130315,-442781765.482204
20649600.0,-86500578225.09337,-122524838112.29271,24305.06966337848,-17111.195459057162,-442781750.82859457
20736000.0,-84387924489.72339,-123985262391.80461,24595.33136086541,-16692.489112282045,-442781736.2248962
20822400.0,-82250501376.96883,-125409294859.58989,24878.393489493028,-16268.854438530274,-442781721.6697915
20908800.0,-80088934597.88168,-126796515006.18571,25154.172189917193,-15840.414783920667,-442781707.1619472
20995200.0,-77903857018.85011,-128146513041.93227,25422.58570091355,-15407.294928234109,-442781692.7000167
21081600.0,-75695908479.23927,-129458890019.3309,25683.55438412765,-14969.621049737969,-442781678.2826387
21168000.0,-73465735606.91824,-130733257952.344,25937.00074825296,-14527.52068957492,-442781663.9084386
21254400.0,-71213991631.7229,-131969239932.5995,26182.849472628866,-14081.122715724838,-442781649.57602847
21340800.0,-68941336196.90512,-133166470242.46346,26421.027430250753,-13630.55728654863,-442781635.2840072
21427200.0,-66648435168.61955,-134324594464.94482,26651.463710184533,-13175.955813922987,-442781621.0309618
21513600.0,-64335960443.499565,-135443269590.39774,26874.089639377937,-12717.450925975207,-442781606.8154667
21600000.0,-62004589754.375015,-136522164119.9869,27088.838803861116,-12255.176429427394,-442781592.63608485
21686400.0,-59655006474.184784,-137560958165.8829,27295.64706932919,-11789.267271559484,-442781578.49136776
21772800.0,-57287899418.13786,-138559343548.15485,27494.45260109948,-11319.859501800693,-442781564.379856
21859200.0,-54903962644.177284,-139517023888.3286,27685.195883436376,-10847.090232959163,-442781550.3000799
21945600.0,-52503895251.80189,-140433714699.58,27867.819738236747,-10371.097602099677,-442781536.2505594
22032000.0,-50088401179.30143,-141309143473.53262,28042.269343069205,-9892.020731079512,-442781522.22980446
22118400.0,-47658188999.46115,-142143049763.6317,28208.492248560407,-9409.999686752622,-442781508.23631674
22204800.0,-45213971713.79256,-142935185265.06525,28366.4383951219,-8925.175440852481,-442781494.2685881
22291200.0,-42756466545.34757,-143685313891.20547,28516.060129011054,-8437.689829564088,-442781480.325102
22377600.0,-40286394730.17403,-144393211846.5441,28657.312217719904,-7947.685512795736,-442781466.40433466
22464000.0,-37804481307.47062,-145058667696.09598,28790.151864685708,-7455.305933161339,-442781452.50475407
22550400.0,-35311454908.50041,-145681482431.24646,28914.538723317342,-6960.695274684198,-442781438.62482136
22636800.0,-32808047544.32206,-146261469532.01907,29030.434910331718,-6463.998421233255,-442781424.7629903
22723200.0,-30294994392.39877,-146798455025.74063,29137.805018394618,-5965.3609147030265,-442781410.9177095
22809600.0,-27773033582.145218,-147292277542.0824,29236.616128060487,-5464.928912948511,-442781397.0874209
22896000.0,-25242905979.473293,-147742788364.45642,29326.837819005916,-4962.849147486514,-442781383.2705613
22982400.0,-22705354970.3979,-148149851477.7474,29408.44218055172,-4459.268880974972,-442781369.4655626
23068800.0,-20161126243.764492,-148513343612.36148,29481.40382146866,-3954.335864481963,-442781355.67085195
23155200.0,-17610967573.16045,-148833154284.5742,29545.699879062104,-3448.1982945562368,-442781341.88485265
23241600.0,-15055628598.072792,-149109185833.16098,29601.31002753105,-2941.00477011119,-442781328.1059848
23328000.0,-12495860604.355131,-149341353452.2948,29648.216485597164,-2432.904249134371,-442781314.3326642
23414400.0,-9932416304.067097,-149529585220.69598,29686.40402339965,-1924.0460052346843,-442781300.56330585
23500800.0,-7366049614.749855,-149673822127.02115,29715.859968651985,-1414.5795840395801,-442781286.7963207
23587200.0,-4797515438.201666,-149774018091.4786,29736.574212056752,-904.6547594546514,-442781273.0301191
23673600.0,-2227569438.817731,-149830139983.65884,29748.539211974996,-394.4214897981342,-442781259.2631093
23760000.0,343032178.4411092,-149842167636.56995,29751.749998346724,115.97012617706434,-442781245.4937
23846400.0,2913532890.3859806,-149810093856.86877,29746.20417585944,626.369893361094,-442781231.72029763
23932800.0,5483176078.178788,-149733924431.2797,29731.901926361712,1136.6275644518298,-442781217.9413109
24019200.0,8051205250.086881,-149613678129.1941,29708.84601051914,1646.5928841935715,-442781204.1551472
24105600.0,10616864264.348,-149449386701.4447,29677.041768710114,2156.1156336767717,-442781190.3602165
24192000.0,13179397552.079723,-149241094875.25012,29636.497121159173,2665.0456746857044,-442781176.554929
24278400.0,15738050340.167452,-148988860345.32578,29587.222567305867,3173.2329940809036,-442781162.7376979
24364800.0,18292068874.06478,-148692753761.15918,29529.231184407312,3680.5277482031215,-442781148.9069384
