time,x,y,v_x,v_y,total_energy
43588800.0,-108191048544.71693,103858826201.53853,-20607.150323580765,-21423.691583024385,-442785484.1972128
43632000.0,-109077306908.28314,102929511184.05319,-20422.585780572128,-21599.353718070983,-442785482.59291303
43675200.0,-109955559661.19025,101992641764.3317,-20236.52707208493,-21773.426129594136,-442785480.9924813
43718400.0,-110825742550.00371,101048286893.0381,-20048.98788589471,-21945.896163384936,-442785479.3959458
43761600.0,-111687791914.90643,100096516064.9641,-19859.982016007278,-22116.751282993853,-442785477.8033352
43804800.0,-112541644694.26616,99137399313.92279,-19669.523361647407,-22285.979070606412,-442785476.2146776
43848000.0,-113387238429.15898,98171007207.60487,-19477.62592624056,-22453.56722791021,-442785474.63000095
43891200.0,-114224511267.84875,97197410842.39745,-19284.30381638775,-22619.503576953248,-442785473.0493326
43934400.0,-115053401970.22205,96216681838.16605,-19089.57124083364,-22783.77606099349,-442785471.4727
43977600.0,-115873849912.1784,95228892333.0001,-18893.44250942787,-22946.372745339646,-442785469.90013003
44020800.0,-116685795089.97559,94234114977.9223,-18695.932032079792,-23107.28181818309,-442785468.3316493
44064000.0,-117489178124.52943,93232422931.56213,-18497.054317706596,-23266.491591420898,-442785466.7672843
44107200.0,-118283940265.6683,92223889854.79416,-18296.82397317496,-23423.99050146992,-442785465.20706105
44150400.0,-119070023396.34149,91208589905.34126,-18095.255702236267,-23579.767110071894,-442785463.6510055
44193600.0,-119847370036.7816,90186597732.34334,-17892.364304455492,-23733.810105089495,-442785462.09914255
44236800.0,-120615923348.62048,89157988470.89172,-17688.1646741338,-23886.10830129333,-442785460.55149823
44280000.0,-121375627138.95851,88122837736.52992,-17482.671799224965,-24036.650641139786,-442785459.00809675
44323200.0,-122126425864.3869,87081221619.72084,-17275.900760245648,-24185.426195539727,-442785457.4689628
44366400.0,-122868264634.9628,86033216680.28108,-17067.866729179663,-24332.424164617965,-442785455.9341208
44409600.0,-123601089218.13696,84978899941.78256,-16858.58496837625,-24477.633878463486,-442785454.4035945
44452800.0,-124324846042.63364,83918348885.922,-16648.070829442466,-24621.04479787037,-442785452.87740743
44496000.0,-125039482202.28258,82851641446.85849,-16436.33975212977,-24762.64651506938,-442785451.35558313
44539200.0,-125744945459.80269,81778856005.51979,-16223.407263214856,-24902.42875445017,-442785449.8381447
44582400.0,-126441184250.53735,80700071383.87753,-16009.288975374842,-25040.381373274064,-442785448.3251144
44625600.0,-127128147686.14093,79615366839.19188,-15794.000586056869,-25176.49436237738,-442785446.8165151
44668800.0,-127805785558.21635,78524822058.226,-15577.557876342195,-25310.75784686526,-442785445.3123682
44712000.0,-128474048341.90353,77428517151.43076,-15359.976709804863,-25443.162086795954,-442785443.8126958
44755200.0,-129132887199.41833,76326532647.10007,-15141.273031365032,-25573.697477855527,-442785442.31751937
44798400.0,-129782253983.54187,75218949485.49731,-14921.462866137008,-25702.354552022964,-442785440.8268596
44841600.0,-130422101241.06001,74105849012.95322,-14700.56231827212,-25829.1239782256,-442785439.3407375
44884800.0,-131052382216.15268,72987312975.93561,-14478.587569796447,-25953.996562984907,-442785437.8591736
44928000.0,-131673050853.7329,71863423515.09154,-14255.554879443544,-26076.963251052493,-442785436.38218766
44971200.0,-132284061802.73529,70734263159.26208,-14031.480581482176,-26198.01512603642,-442785434.9097996
45014400.0,-132885370419.35382,69599914819.47034,-13806.381084539204,-26317.143411017656,-442785433.44202846
45057600.0,-133476932770.22859,68460461782.88296,-13580.272870417659,-26434.339469156763,-442785431.978894
45100800.0,-134058705635.58145,67315987706.74574,-13353.172492910098,-26549.594804290682,-442785430.5204147
45144000.0,-134630646512.30028,66166576612.293625,-13125.096576607324,-26662.901061519657,-442785429.0666089
45187200.0,-135192713616.9717,65012312878.63552,-12896.061815702542,-26774.25002778421,-442785427.6174946
45230400.0,-135744865888.86197,63853281236.61446,-12666.08497279104,-26883.63363243217,-442785426.1730896
45273600.0,-136287062992.84604,62689566762.6435,-12435.182877665473,-26991.04394777574,-442785424.7334113
45316800.0,-136819265322.2844,61521254872.51767,-12203.372426106807,-27096.473189638487,-442785423.2984768
45360000.0,-137341434001.84753,60348431315.20263,-11970.670578671055,-27199.913717892363,-442785421.868303
45403200.0,-137853530890.28806,59171182166.60026,-11737.094359471826,-27301.358036984584,-442785420.4429062
45446400.0,-138355518583.16,57989593823.29174,-11502.660854958813,-27400.798796454445,-442785419.0223022
45489600.0,-138847360415.48535,56803752996.25853,-11267.387212692267,-27498.228791439982,-442785417.60650676
45532800.0,-139329020464.3674,55613746704.581665,-11031.290640113575,-27593.640963174494,-442785416.1955353
45576000.0,-139800463551.55112,54419662269.11981,-10794.38840331198,-27687.028399472852,-442785414.78940314
45619200.0,-140261655245.93005,53221587306.166565,-10556.697825787554,-27778.384335207626,-442785413.3881246
45662400.0,-140712561865.99966,52019609721.08738,-10318.236287210508,-27867.70215277495,-442785411.9917138
45705600.0,-141153150482.25708,50813817701.936584,-10079.021222176883,-27954.975382550136,-442785410.60018533
45748800.0,-141583388919.54697,49604299713.05498,-9839.070118960755,-28040.197703332993,-442785409.213552
45792000.0,-142003245759.35336,48391144488.648346,-9598.400518262994,-28123.36294278285,-442785407.8318278
45835200.0,-142412690342.0376,47174441026.34749,-9357.030011956675,-28204.465077843215,-442785406.455025
45878400.0,-142811692769.02164,45954278580.75005,-9114.976241829236,-28283.498235156116,-442785405.0831568
45921600.0,-143200223904.91727,44730746656.94472,-8872.256898321431,-28360.456691466024,-442785403.716235
45964800.0,-143578255379.60065,43503935004.01817,-8628.889719263192,-28435.334874013406,-442785402.35427153
46008000.0,-143945759590.23215,42273933608.54529,-8384.892488606461,-28508.127360917828,-442785400.9972779
46051200.0,-144302709703.2214,41040832688.06298,-8140.283035155093,-28578.828881550642,-442785399.64526546
46094400.0,-144649079656.13754,39804722684.5282,-7895.079231291891,-28647.43431689719,-442785398.2982445
46137600.0,-144984844159.56412,38565694257.76049,-7649.298991702872,-28713.938699908533,-442785396.956226
46180800.0,-145309978698.8992,37323838278.8696,-7402.960272098834,-28778.337215842694,-442785395.61921984
46224000.0,-145624459536.09985,36079245823.66854,-7156.081067934322,-28840.625202595354,-442785394.2872356
46267200.0,-145928263711.3714,34832008166.072624,-6908.679413124054,-28900.79815102004,-442785392.9602831
46310400.0,-146221369044.80124,33582216771.484882,-6660.77337875691,-28958.851705237743,-442785391.63837063
46353600.0,-146503754137.93686,32329963290.168335,-6412.38107180755,-29014.78166293597,-442785390.3215072
46396800.0,-146775398375.3083,31075339550.60557,-6163.520633845764,-29068.583975657213,-442785389.0097014
46440000.0,-147036281925.89468,29818437552.846096,-5914.2102397436065,-29120.254749076827,-442785387.70296043
46483200.0,-147286385744.53506,28559349461.841908,-5664.468096380433,-29169.79024327027,-442785386.4012924
46526400.0,-147525691573.28302,27298167600.77175,-5414.312441345893,-29217.18687296973,-442785385.1047045
46569600.0,-147754181942.70538,26034984444.354523,-5163.761541640976,-29262.441207810127,-442785383.81320333
